"lab","consensus_id","mixture","polarity","mz","chrom_peak_id","peakCount","maxIntensity","baselineIntensity","signalToNoiseRatio","peakWidth","peakProminence","left_boundary","right_boundary","areaUnderTic","xicFwhm","gaussianSimilarity.gaussian_similarity","gaussianSimilarity.gaussian_residuals"
"cembio",544,"3_2",1,628.359028020092,"CP123766",6,1566.15710449219,280.709728240967,NA,4.77267004219948,3.76000437138977,423.855487604504,428.628157646704,5231.02105712891,2.25255772466528,0.931251947342963,3.63356567190186
"cembio",543,"3_2",1,627.352504509945,"CP123789",7,6240.96484375,309.774870300293,NA,4.77267004219948,14.9210203046012,423.855487604504,428.628157646704,17748.0879516602,1.82896500064135,0.964181637008416,4.39703792753644
"cembio",428,"3_2",1,309.204346287525,"CP123805",15,12224.26171875,243.659342956543,10.5740346127928,7.50372660594115,37.5475560374223,424.536472459045,432.040199064986,43884.2398834229,2.05517787515004,0.927105480966008,4.85346049107302
"cembio",514,"3_2",1,509.279662328453,"CP123830",12,1544.28662109375,243.336218261719,NA,3.41108651100001,5.19529380978871,425.899682214902,429.310768725902,4649.71997070312,2.09978670286705,0.847642207547943,3.51234600756793
"cembio",463,"3_2",1,382.166784698065,"CP123848",14,16023.8349609375,402.366047668457,NA,5.45783767125067,30.8870560040911,425.217712732087,430.675550403338,60515.0062255859,2.1223307349062,0.977031570380647,5.11476781689821
"cembio",578,"3_2",1,161.132494958621,"CP123887",8,1281.93139648438,280.610585021973,NA,3.4062212573275,3.47216508856912,434.086112169872,437.4923334272,4381.42477416992,2.18400419560419,0.977164614505888,3.92710695867712
"cembio",640,"3_2",1,300.240285930177,"CP123899",14,15783.3935546875,407.756799316406,NA,6.12782715088258,32.0475268954565,433.404460809393,439.532287960276,50824.9694213867,1.92051192522143,0.938759386918971,4.91042240212751
"cembio",489,"3_2",1,449.215179310677,"CP123908",14,4144.84912109375,283.3578956604,NA,4.7683820333059,11.5479264642283,433.404460809393,438.172842842699,19228.3734741211,3.08226398347722,0.849137162558756,4.12280835471391
"cembio",638,"3_2",1,299.236820125539,"CP123909",15,68864.6953125,1227.20349121094,27.7310716995084,9.53140274330082,52.0731031497697,432.040199064986,441.571601808287,220371.632202148,1.80000022524786,0.836386253191626,5.52445362488274
"cembio",626,"3_2",1,281.226156137679,"CP123916",12,11984.1669921875,491.336805725098,NA,6.1326437777131,23.1930259748034,432.040199064986,438.172842842699,35546.7026367188,1.77436473890072,0.987149622672247,5.01507383747658
"cembio",512,"3_2",1,496.340622813687,"CP123943",7,947.918579101562,227.193685913086,NA,2.72114348659369,3.03934929657685,442.251814364468,444.972957851061,3040.92677307129,2.18807364024156,0.862545016480457,3.26551605808058
"cembio",520,"3_2",1,523.358481148175,"CP124116",12,19184.498046875,455.706869506836,NA,4.08715777821408,35.8240701455254,446.333768442922,450.420926221136,59858.8189697266,1.8503953574143,0.9952883181888,5.44224149629392
"cembio",474,"3_2",1,416.278141650899,"CP124178",12,2910.18627929688,212.98395614624,NA,5.48660414636277,11.4612159436529,468.1718447392,473.658448885563,10038.6707305908,1.74179974424629,0.615508892242472,3.83796640351033
"cembio",518,"3_2",1,522.356002298382,"CP124194",32,350434.4375,350.984457397461,116.847835093603,12.9659419367156,826.664696924984,451.783979169989,464.749921106705,1115450.64471436,1.90344096405443,0.722413302135255,6.2870434329362
"cembio",437,"3_2",1,326.377960345597,"CP124286",12,6684.50439453125,868.167987060547,NA,4.7929502146709,6.39062108653661,464.749921106705,469.542871321376,28729.5373535156,2.73503226656612,0.970283263589594,4.77366823727203
"cembio",482,"3_2",1,433.255996420258,"CP124289",12,2535.486328125,350.327926635742,NA,6.16703710275539,5.59340463645546,484.644151982818,490.811189085574,13915.6338500977,3.35828143902654,0.941513972399857,4.0825917558616
"cembio",553,"3_2",1,707.477240802149,"CP124302",6,1486.9765625,531.440582275391,NA,3.42502530503742,1.71099730698771,487.386163780536,490.811189085574,5951.63653564453,2.82196822100821,0.950857172931218,3.79391241935535
"cembio",445,"3_2",1,333.242251945816,"CP124310",14,1849.63720703125,289.535736846924,2.76614796075699,7.53695577932672,4.1882890518339,486.700730395829,494.237686175156,14494.5065612793,3.78822698783347,0.810574040070736,3.78783922629481
"cembio",453,"3_2",1,364.255292442418,"CP124319",16,6276.38818359375,878.58805847168,NA,8.22236366982173,4.97902284713206,484.644151982818,492.86651565264,36392.28515625,2.9892565718755,0.928252942444004,4.5252602465337
"cembio",472,"3_2",1,409.254684380977,"CP124338",10,3213.5810546875,274.823078918457,NA,3.42676829049145,9.21395530432158,491.496069072049,494.92283736254,10418.5538330078,2.13127038301013,0.964447502229421,4.17081905173196
"cembio",526,"3_2",1,540.335965233661,"CP124341",14,2015.84155273438,212.884093475342,NA,6.1683558099657,8.24820459364956,490.811189085574,496.97954489554,7733.43756866455,2.24724692146475,0.904444701668716,3.97219161067816
"cembio",537,"3_2",1,591.313505713873,"CP124366",4,1059.23608398438,405.939108276367,NA,2.05800447973411,1.59816516750196,496.97954489554,499.037549375274,2675.55474853516,1.71741869930105,NA,NA
"cembio",435,"3_2",1,323.202050581971,"CP124517",14,2418.20825195312,586.796966552734,NA,7.54107456271549,2.91950620695856,507.951129709507,515.492204272222,19449.668762207,4.82274532604077,0.712950314520219,3.78891196664951
"cembio",636,"3_2",1,299.20162367575,"CP124579",28,13146.1884765625,807.424862670898,3.89900369495981,15.0836616268415,13.9001577650035,504.522799035816,519.606460662657,123587.380249023,4.61427531916638,0.815626202222445,4.79629258730518
"cembio",464,"3_2",1,387.251280102985,"CP124645",21,8188.71728515625,350.693389892578,NA,8.22697071125242,21.6959464414416,510.007912496429,518.234883207681,54264.2911987305,4.39815490488922,0.690681843651615,4.35642465574982
"cembio",633,"3_2",1,297.225180191277,"CP124742",11,6948.1611328125,1327.21771240234,7.64122121747484,5.4905128274869,3.60674669647004,527.838400247466,533.328913074953,28385.7557373047,1.98289038120072,0.934617145140762,4.54023124648142
"cembio",621,"3_2",1,265.19496894462,"CP124766",13,6694.67529296875,473.800207519531,NA,6.17660593489688,9.47773989565013,527.838400247466,534.015006182363,27078.4853515625,1.76712096018571,0.913413266367137,4.48660461438096
"cembio",480,"3_2",1,431.278190061894,"CP124794",16,3142.33740234375,307.426536560059,NA,4.80408878802359,8.05527026040645,528.524824286929,533.328913074953,12949.8511047363,2.49453549484554,0.984869732205975,4.41592348291601
"cembio",431,"3_2",1,315.228232039362,"CP124800",20,18840.19921875,713.60654296875,8.63134209080127,8.23471245216933,21.5678898132925,525.780293730193,534.015006182363,88948.1588134766,2.55801606313548,0.934527342263934,5.1217968572646
"cembio",639,"3_2",1,300.20669732862,"CP124828",29,5421.15869140625,606.711413574219,23.8061441083022,5.4917735200371,7.27128959544518,536.074409603867,541.566183123904,20118.5169677734,1.88205636744112,0.950138178491881,4.47103431934152
"cembio",529,"3_2",1,558.418871345563,"CP124861",10,1625.06652832031,305.77664642334,NA,4.1192880945415,4.1253431886917,540.879916849179,544.999204943721,6053.37753295898,2.44144721179202,0.981145991298196,4.14069992958614
"cembio",515,"3_2",1,513.356519801309,"CP124875",8,3138.42651367188,254.096241760254,NA,3.43246076751097,11.2038229570162,540.879916849179,544.31237761669,9788.34747314453,1.9984285213983,0.967438320654694,4.12594876767842
"cembio",525,"3_2",1,536.34320577623,"CP124876",8,4473.9208984375,244.407122039795,NA,4.1192880945415,16.526890077046,540.879916849179,544.999204943721,13185.9937286377,1.73904253180513,0.988464308505332,4.58657534859717
"cembio",620,"3_2",1,259.205505383224,"CP124891",16,24422.248046875,577.22297668457,13.7225450074331,5.49246150870783,36.5576392328889,540.879916849179,546.372378357887,83232.0001831055,2.07713727692703,0.990096798642251,5.40472933986782
"cembio",629,"3_2",1,284.209562233019,"CP124897",17,7108.06591796875,355.591119384766,9.4753358998525,5.49267903351404,16.0034926799609,542.939766262495,548.432445296009,20548.5912475586,1.62712224916334,0.943626309713048,4.57418260702785
"cembio",455,"3_2",1,369.240676014846,"CP124898",16,16358.6923828125,553.230834960938,14.9109237011474,5.49267903351404,25.3641713949218,542.939766262495,548.432445296009,54963.4588623047,1.89036966619165,0.972817811949232,5.03172073512777
"cembio",624,"3_2",1,271.204973546292,"CP124903",19,4307.46435546875,402.825555419922,NA,6.1793975737088,9.19874957703009,541.566183123904,547.745580697613,19938.6382141113,2.42054366686068,0.961787423015578,4.50620059115587
"cembio",628,"3_2",1,283.206055465882,"CP124938",15,28845.720703125,1545.01789550781,7.89518492693871,5.49261166763642,16.4251670777277,542.252969029976,547.745580697613,99787.572265625,1.79491912065373,0.985669669079789,5.36811386568061
"cembio",536,"3_2",1,586.407641051248,"CP124989",12,5523.9453125,233.347738647461,NA,4.11978112775205,22.2711699202216,555.299259267201,559.419040394954,18226.1026611328,2.10231300199587,0.989628027519513,4.77972620257401
"cembio",625,"3_2",1,272.208076767989,"CP125045",12,4773.900390625,378.629740905762,NA,5.49254810849652,9.4766538523339,561.479127905054,566.97167601355,16518.7684783936,1.09319205243924,0.606792805259184,3.99944610278172
"cembio",550,"3_2",1,654.331535421421,"CP125047",8,3329.07641601562,214.842582702637,NA,3.43302800413653,14.0334248445043,563.538648009414,566.97167601355,9621.85450744629,1.77153165191419,0.976479730562699,4.31055218433541
"cembio",460,"3_2",1,377.268616932849,"CP125088",20,10371.4716796875,414.424578857422,NA,4.80518883430273,14.4438631939526,569.717685439364,574.522874273666,35656.7071533203,1.96702786748517,0.988260908678049,5.01901499605994
"cembio",488,"3_2",1,447.288583595303,"CP125101",8,2352.78466796875,380.013151550293,NA,4.80518883430273,4.02393323120259,569.717685439364,574.522874273666,9010.01026916504,2.18438928411081,0.668288213360282,3.74037338560945
"cembio",509,"3_2",1,115.05367044043,"CP125169",8,930.294555664062,277.362423706055,NA,4.80481645210648,2.27060917017515,571.777296920278,576.582113372384,4367.08795166016,2.77857209045624,0.839075011864291,3.5429985056964
"cembio",602,"3_2",1,199.147108773502,"CP125181",13,2917.32104492188,362.814758300781,3.57314135240465,6.86406129956822,6.51640482096471,571.090606395813,577.954667695381,14144.4844360352,2.78416217842596,0.914827915981063,4.29872273228493
"cembio",615,"3_2",1,229.155622371515,"CP125184",13,5923.1279296875,1118.36096191406,4.4431237767201,4.80468457269149,4.14154918796135,572.463463447238,577.26814801993,25037.880859375,2.40778715315389,0.787163850751681,4.19655338164955
"cembio",564,"3_2",1,143.085200419228,"CP125199",12,4247.13671875,303.636126708984,NA,6.85419424106658,12.2354332861872,572.463463447238,579.317657688305,18648.3887634277,2.68187250657354,0.979687294024842,4.53705410761513
"cembio",593,"3_2",1,185.131411885501,"CP125202",17,10408.8271484375,382.455279541016,12.1083233287778,8.21686076802712,24.803445720357,571.777296920278,579.994157688305,48741.8963623047,2.9033792855696,0.979366818701103,5.04842001015103
"cembio",450,"3_2",1,342.147710970599,"CP125204",9,11224.5087890625,468.703189086914,NA,4.11802750074901,22.4961107694452,573.150120519181,577.26814801993,40321.5223999023,2.32313479585389,0.974330982753218,4.84745183101605
"cembio",524,"3_2",1,119.085910812069,"CP125213",15,25763.8515625,4593.78857421875,7.08755188258587,8.21686076802712,4.46579692967805,571.777296920278,579.994157688305,155328.917480469,3.40072768179368,0.983872690702778,5.4946213165779
"cembio",592,"3_2",1,183.115662375597,"CP125223",17,3219.59228515625,258.122207641602,7.71257559138326,6.85419424106658,10.965041531894,572.463463447238,579.317657688305,15758.813079834,2.65300930877504,0.960371897044758,4.27362969049198
"cembio",594,"3_2",1,189.126710157842,"CP125224",14,8765.5625,349.17709197998,NA,5.49120424814305,21.2467765636804,572.463463447238,577.954667695381,40009.3412475586,2.9620146093207,0.987096678305725,4.94679707515003
"cembio",436,"3_2",1,95.084933255218,"CP125239",13,5826.5244140625,257.603228759766,NA,5.49120424814305,19.2948765616756,572.463463447238,577.954667695381,23297.7892456055,2.52518371498866,0.984103339719722,4.66390914314857
"cembio",471,"3_2",1,105.069084468527,"CP125240",11,5138.36328125,354.510345458984,NA,5.49120424814305,10.5057780741985,572.463463447238,577.954667695381,23777.9065246582,2.90699127057303,0.982901887978281,4.61999470649933
"cembio",572,"3_2",1,157.100077424175,"CP125245",17,7578.82080078125,590.092297363281,9.4925797853405,6.17737077510355,10.9004083240237,571.777296920278,577.954667695381,34408.0878601074,2.81244957053445,0.953802648673196,4.82914970045014
"cembio",586,"3_2",1,177.162795961854,"CP125246",18,39538.83203125,338.359536743164,NA,11.6494501693975,108.545067021046,568.344707518908,579.994157688305,174290.656982422,2.79742241865438,0.812983583280377,5.44089585846892
"cembio",600,"3_2",1,197.131253993705,"CP125247",15,8488.91015625,358.631213378906,NA,6.17737077510355,20.6252415190669,571.777296920278,577.954667695381,37811.6524658203,2.8105642986236,0.974367918170105,4.77193495919296
"cembio",603,"3_2",1,203.141993835276,"CP125248",14,4275.376953125,293.967651367188,NA,6.17719424105655,13.4375156482236,572.463463447238,578.640657688295,20543.7436218262,3.04505352050205,0.983334065775951,4.60558627523517
"cembio",557,"3_2",1,133.100297857351,"CP125262",24,22783.833984375,444.926329040527,18.4074445002406,8.88419424107656,45.6358329158633,572.463463447238,581.347657688315,111031.354400635,3.0843927341042,0.898668112685623,5.32752745180005
"cembio",623,"3_2",1,268.213414141147,"CP125268",18,28594.771484375,260.933179473877,NA,5.49120424814305,91.7505407037841,572.463463447238,577.954667695381,117982.962402344,2.76405959751173,0.979941582216732,5.33799857552313
"cembio",478,"3_2",1,107.084098752624,"CP125274",18,13340.2490234375,2383.0189666748,13.6687309150153,4.80468457269149,4.23672571988889,572.463463447238,577.26814801993,60449.3756103516,3.05365901382254,0.935574741714604,4.78736740048199
"cembio",622,"3_2",1,267.209953585792,"CP125277",23,122836.0625,386.286364746094,NA,5.49120424814305,231.838597015787,572.463463447238,577.954667695381,513269.205078125,2.71532450878397,0.994117238886866,6.2859533481084
"cembio",631,"3_2",1,286.224290785812,"CP125307",25,483184.9375,475.566076660156,NA,5.49120424814305,647.10369695807,572.463463447238,577.954667695381,1908254.26757812,2.54543484494002,0.995439339657668,6.85691953700095
"cembio",585,"3_2",1,175.147240174674,"CP125397",28,118683.4140625,251.456837463379,NA,5.49120424814305,352.081274545741,572.463463447238,577.954667695381,530158.809082031,2.89005570320296,0.98528727065381,6.11397486287335
"cembio",457,"3_2",1,370.244053466247,"CP125431",14,66507.1484375,527.713446044922,NA,5.41400000000999,55.1006870511228,582.024657688295,587.438657688305,242092.833251953,2.18050107062481,0.990082565903079,5.9459611769257
"cembio",456,"3_2",1,369.240834649937,"CP125440",22,295362.8125,738.33896484375,NA,5.41400000000999,308.373965504836,582.024657688295,587.438657688305,1017736.25292969,2.0667701648058,0.985646344149604,6.50092741058856
"cembio",630,"3_2",1,285.220758137788,"CP125443",32,2210982.5,689.378375244141,NA,19.761708119075,2086.43664965584,569.03094956922,588.792657688295,9020385.41564941,2.55074874603577,0.6951038155024,7.21903269053265
"cembio",534,"3_2",1,577.404345078836,"CP125599",8,2218.64526367188,575.101986694336,NA,3.38400000000001,2.71554997851489,596.915157688295,600.299157688295,7970.08715820312,2.28317655938451,0.921728570704551,3.8402734458094
"cembio",462,"3_2",1,381.297853099768,"CP125637",11,152313.765625,851.788726806641,NA,3.38400000000001,140.04349188439,596.238157688315,599.622157688315,380722.735351562,1.56223417509545,0.97390206230576,6.01626013971969
