"lab","polarity","rt_local","rt_aligned"
"afekta","pos",546.353003002984,550.537402497174
"afekta","pos",546.895307807789,551.096540530861
"afekta","pos",547.437612612594,551.655488157879
"afekta","pos",547.979917417399,552.214239521652
"afekta","pos",548.522222222203,552.772788765605
"afekta","pos",549.064527027008,553.331130032857
"afekta","pos",549.606831831813,553.889257275683
"afekta","pos",550.149136636618,554.447163929509
"afekta","pos",550.691441441422,555.004843343114
"afekta","pos",551.233746246227,555.56228886528
"afekta","pos",551.776051051032,556.119493844788
"afekta","pos",552.318355855837,556.676451630419
"afekta","pos",552.860660660642,557.233155570953
"afekta","pos",553.402965465446,557.789599015172
"afekta","pos",553.945270270251,558.345775311857
"afekta","pos",554.487575075056,558.901677809789
"afekta","pos",555.029879879861,559.457299857748
"afekta","pos",555.572184684665,560.012634804516
"afekta","pos",556.11448948947,560.567675998873
"afekta","pos",556.656794294275,561.122416789601
"afekta","pos",557.19909909908,561.67685052548
"afekta","pos",557.741403903884,562.230970555292
"afekta","pos",558.283708708689,562.784770227816
"afekta","pos",558.826013513494,563.338242891836
"afekta","pos",559.368318318299,563.89138189613
"afekta","pos",559.910623123104,564.44418058948
"afekta","pos",560.452927927908,564.996632320668
"afekta","pos",560.995232732713,565.548730438474
"afekta","pos",561.537537537518,566.100468291679
"afekta","pos",562.079842342323,566.651839229064
"afekta","pos",562.622147147128,567.202836599409
"afekta","pos",563.164451951932,567.753453751497
"afekta","pos",563.706756756737,568.303684034108
"afekta","pos",564.249061561542,568.853520796022
"afekta","pos",564.791366366347,569.402957386021
"afekta","pos",565.333671171151,569.951987152886
"afekta","pos",565.875975975956,570.500603445398
"afekta","pos",566.418280780761,571.048799612337
"afekta","pos",566.960585585566,571.596569002485
"afekta","pos",567.50289039037,572.143904964623
"afekta","pos",568.045195195175,572.690800847531
"afekta","pos",568.58749999998,573.23724999999
"cembio","neg",25.91799999999,26.208499999995
"cembio","neg",26.4670950950851,27.1610579227393
"cembio","neg",27.0161901901802,28.0291459052932
"cembio","neg",27.5652852852753,28.8226050546501
"cembio","neg",28.1143803803704,29.5568636698008
"cembio","neg",28.6634754754655,30.2477767395385
"cembio","neg",29.2125705705606,30.9111992526565
"cembio","neg",29.7616656656557,31.5629856298145
"cembio","neg",30.3107607607508,32.2157832746522
"cembio","neg",30.859855855846,32.8715012887471
"cembio","neg",31.4089509509411,33.5298038138352
"cembio","neg",31.9580460460362,34.1903549916525
"cembio","neg",32.5071411411313,34.8528189639352
"cembio","neg",33.0562362362264,35.5168598724193
"cembio","neg",33.6053313313215,36.1821418588408
"cembio","neg",34.1544264264166,36.8483290649359
"cembio","neg",34.7035215215117,37.5150856324407
"cembio","neg",35.2526166166068,38.1820757030911
"cembio","neg",35.8017117117019,38.8489634186233
"cembio","neg",36.350806806797,39.5154129207734
"cembio","neg",36.8999019018921,40.1810883512774
"cembio","neg",37.4489969969872,40.8456538518714
"cembio","neg",37.9980920920823,41.5087735642914
"cembio","neg",38.5471871871774,42.1701116302736
"cembio","neg",39.0962822822725,42.8293321915541
"cembio","neg",39.6453773773676,43.4860993898688
"cembio","neg",40.1944724724627,44.1400773669539
"cembio","neg",40.7435675675578,44.7909302645454
"cembio","neg",41.2926626626529,45.4383222243794
"cembio","neg",41.841757757748,46.081917922942
"cembio","neg",42.3908528528432,46.7214904663895
"cembio","neg",42.9399479479383,47.3570525009251
"cembio","neg",43.4890430430334,47.9886487182816
"cembio","neg",44.0381381381285,48.6163238101914
"cembio","neg",44.5872332332236,49.2401224683872
"cembio","neg",45.1363283283187,49.8600893846016
"cembio","neg",45.6854234234138,50.4762692505673
"cembio","neg",46.2345185185089,51.0887067580167
"cembio","neg",46.783613613604,51.6974465986826
"cembio","neg",47.3327087086991,52.3025334642975
"cembio","neg",47.8818038037942,52.904012046594
"cembio","neg",48.4308988988893,53.5019270373048
"cembio","neg",48.9799939939844,54.0963231281625
"cembio","neg",49.5290890890795,54.6872450108996
"cembio","neg",50.0781841841746,55.2747373772487
"cembio","neg",50.6272792792697,55.8588449189425
"cembio","neg",51.1763743743648,56.4396123277136
"cembio","neg",51.7254694694599,57.0170842952946
"cembio","neg",52.274564564555,57.5913055134181
"cembio","neg",52.8236596596502,58.1623206738166
"cembio","neg",53.3727547547453,58.7301744682229
"cembio","neg",53.9218498498404,59.2949115883694
"cembio","neg",54.4709449449355,59.8565767259889
"cembio","neg",55.0200400400306,60.4152145728139
"cembio","neg",55.5691351351257,60.970869820577
"cembio","neg",56.1182302302208,61.5235871610108
"cembio","neg",56.6673253253159,62.073411285848
"cembio","neg",57.216420420411,62.6203868868211
"cembio","neg",57.7655155155061,63.1645586556628
"cembio","neg",58.3146106106012,63.7059712841056
"cembio","neg",58.8637057056963,64.2446694638822
"cembio","neg",59.4128008007914,64.7806978867252
"cembio","neg",59.9618958958865,65.3141012443671
"cembio","neg",60.5109909909816,65.8449242285406
"cembio","neg",61.0600860860767,66.3732115309783
"cembio","neg",61.6091811811718,66.8990078434128
"cembio","neg",62.1582762762669,67.4223578575767
"cembio","neg",62.707371371362,67.9433062652026
"cembio","neg",63.2564664664571,68.4618977580231
"cembio","neg",63.8055615615523,68.9781770277708
"cembio","neg",64.3546566566474,69.4921887661783
"cembio","neg",64.9037517517425,70.0039776649783
"cembio","neg",65.4528468468376,70.5135884159033
"cembio","neg",66.0019419419327,71.021065710686
"cembio","neg",66.5510370370278,71.5264542410589
"cembio","neg",67.1001321321229,72.0297986987546
"cembio","neg",67.649227227218,72.5311437755058
"cembio","neg",68.1983223223131,73.0305341630451
"cembio","neg",68.7474174174082,73.5280145531051
"cembio","neg",69.2965125125033,74.0236296374183
"cembio","neg",69.8456076075984,74.5174241077175
"cembio","neg",70.3947027026935,75.0094426557351
"cembio","neg",70.9437977977886,75.4997299732038
"cembio","neg",71.4928928928837,75.9883307518562
"cembio","neg",72.0419879879788,76.475289683425
"cembio","neg",72.5910830830739,76.9606514596426
"cembio","neg",73.140178178169,77.4444607722418
"cembio","neg",73.6892732732641,77.9267623129551
"cembio","neg",74.2383683683593,78.4076007735152
"cembio","neg",74.7874634634544,78.8870208456545
"cembio","neg",75.3365585585495,79.3650672211059
"cembio","neg",75.8856536536446,79.8417845916018
"cembio","neg",76.4347487487397,80.3172176488748
"cembio","neg",76.9838438438348,80.7914110846577
"cembio","neg",77.5329389389299,81.2644095906828
"cembio","neg",78.082034034025,81.736257858683
"cembio","neg",78.6311291291201,82.2070005803908
"cembio","neg",79.1802242242152,82.6766824475388
"cembio","neg",79.7293193193103,83.1453481518595
"cembio","neg",80.2784144144054,83.6130423850857
"cembio","neg",80.8275095095005,84.0798098389498
"cembio","neg",81.3766046045956,84.5456952051846
"cembio","neg",81.9256996996907,85.0107431755227
"cembio","neg",82.4747947947858,85.4749984416965
"cembio","neg",83.0238898898809,85.9385056954388
"cembio","neg",83.572984984976,86.4013096284821
"cembio","neg",84.1220800800711,86.8634549325591
"cembio","neg",84.6711751751662,87.3249862994023
"cembio","neg",85.2202702702614,87.7859484207444
"cembio","neg",85.7693653653565,88.246385988318
"cembio","neg",86.3184604604516,88.7063436938556
"cembio","neg",86.8675555555467,89.1658662290899
"cembio","neg",87.4166506506418,89.6249982857535
"cembio","neg",87.9657457457369,90.083784555579
"cembio","neg",88.514840840832,90.542269730299
"cembio","neg",89.0639359359271,91.0004985016461
"cembio","neg",89.6130310310222,91.4585155613529
"cembio","neg",90.1621261261173,91.916365601152
"cembio","neg",90.7112212212124,92.3740933127761
"cembio","neg",91.2603163163075,92.8317433879577
"cembio","neg",91.8094114114026,93.2893605184294
"cembio","neg",92.3585065064977,93.7469893959239
"cembio","neg",92.9076016015928,94.2046747121737
"cembio","neg",93.4566966966879,94.6624611589114
"cembio","neg",94.005791791783,95.1203934278698
"cembio","neg",94.5548868868781,95.5785162107813
"cembio","neg",95.1039819819732,96.0368741993785
"cembio","neg",95.6530770770683,96.4955120853942
"cembio","neg",96.2021721721635,96.9544745605608
"cembio","neg",96.7512672672586,97.4138063166111
"cembio","neg",97.3003623623537,97.8735520452775
"cembio","neg",97.8494574574488,98.3337564382927
"cembio","neg",98.3985525525439,98.7944641873894
"cembio","neg",98.947647647639,99.2557199843
"cembio","neg",99.4967427427341,99.7175685207573
"cembio","neg",100.045837837829,100.180054488494
"cembio","neg",100.594932932924,100.643222579242
"cembio","neg",101.144028028019,101.107117484735
"cembio","neg",101.693123123115,101.571783896705
"cembio","neg",102.24221821821,102.037266506884
"cembio","neg",102.791313313305,102.503610007006
"cembio","neg",103.3404084084,102.970859088803
"cembio","neg",103.889503503495,103.439058444007
"cembio","neg",104.43859859859,103.908252764351
"cembio","neg",104.987693693685,104.378486741568
"cembio","neg",105.53678878878,104.84980506739
"cembio","neg",106.085883883875,105.32225243355
"cembio","neg",106.63497897897,105.795873531781
"cembio","neg",107.184074074066,106.270713053814
"cembio","neg",107.733169169161,106.746815691384
"cembio","neg",108.282264264256,107.224226136222
"cembio","neg",108.831359359351,107.70298908006
"cembio","neg",109.380454454446,108.183149214632
"cembio","neg",109.929549549541,108.664751231671
"cembio","neg",110.478644644636,109.147839822908
"cembio","neg",111.027739739731,109.632459680076
"cembio","neg",111.576834834826,110.118655494909
"cembio","neg",112.125929929922,110.606471959138
"cembio","neg",112.675025025017,111.095953764496
"cembio","neg",113.224120120112,111.587145602716
"cembio","neg",113.773215215207,112.08009216553
"cembio","neg",114.322310310302,112.574838144671
"cembio","neg",114.871405405397,113.071428231872
"cembio","neg",115.420500500492,113.569907118865
"cembio","neg",115.969595595587,114.070319497383
"cembio","neg",116.518690690682,114.572710059159
"cembio","neg",117.067785785777,115.077123495924
"cembio","neg",117.616880880873,115.583604499412
"cembio","neg",118.165975975968,116.092197761355
"cembio","neg",118.715071071063,116.602947973486
"cembio","neg",119.264166166158,117.115899827538
"cembio","neg",119.813261261253,117.631098015242
"cembio","neg",120.362356356348,118.148587228333
"cembio","neg",120.911451451443,118.668412158541
"cembio","neg",121.460546546538,119.190617497601
"cembio","neg",122.009641641633,119.715247937243
"cembio","neg",122.558736736729,120.242348169202
"cembio","neg",123.107831831824,120.771957470208
"cembio","neg",123.656926926919,121.304059202228
"cembio","neg",124.206022022014,121.838603734888
"cembio","neg",124.755117117109,122.375541011174
"cembio","neg",125.304212212204,122.914820974074
"cembio","neg",125.853307307299,123.456393566574
"cembio","neg",126.402402402394,124.000208731661
"cembio","neg",126.951497497489,124.546216412322
"cembio","neg",127.500592592584,125.094366551544
"cembio","neg",128.04968768768,125.644609092315
"cembio","neg",128.598782782775,126.196893977619
"cembio","neg",129.14787787787,126.751171150446
"cembio","neg",129.696972972965,127.30739055378
"cembio","neg",130.24606806806,127.86550213061
"cembio","neg",130.795163163155,128.425455823922
"cembio","neg",131.34425825825,128.987201576703
"cembio","neg",131.893353353345,129.55068933194
"cembio","neg",132.44244844844,130.11586903262
"cembio","neg",132.991543543535,130.682690621729
"cembio","neg",133.540638638631,131.251104042255
"cembio","neg",134.089733733726,131.821059237183
"cembio","neg",134.638828828821,132.392506149503
"cembio","neg",135.187923923916,132.965394722199
"cembio","neg",135.737019019011,133.539674898259
"cembio","neg",136.286114114106,134.115296620669
"cembio","neg",136.835209209201,134.692209832418
"cembio","neg",137.384304304296,135.27036447649
"cembio","neg",137.933399399391,135.849710495874
"cembio","neg",138.482494494487,136.430197833557
"cembio","neg",139.031589589582,137.011776432524
"cembio","neg",139.580684684677,137.594396235763
"cembio","neg",140.129779779772,138.178007186262
"cembio","neg",140.678874874867,138.762559227005
"cembio","neg",141.227969969962,139.348002300982
"cembio","neg",141.777065065057,139.934286351177
"cembio","neg",142.326160160152,140.521361320579
"cembio","neg",142.875255255247,141.109177152174
"cembio","neg",143.424350350342,141.697683788949
"cembio","neg",143.973445445438,142.286831173891
"cembio","neg",144.522540540533,142.876569249986
"cembio","neg",145.071635635628,143.466847960222
"cembio","neg",145.620730730723,144.057617247585
"cembio","neg",146.169825825818,144.648827055063
"cembio","neg",146.718920920913,145.240427325642
"cembio","neg",147.268016016008,145.832368002308
"cembio","neg",147.817111111103,146.42459902805
"cembio","neg",148.366206206198,147.017070345853
"cembio","neg",148.915301301294,147.609731898705
"cembio","neg",149.464396396389,148.202533629592
"cembio","neg",150.013491491484,148.795425481502
"cembio","neg",150.562586586579,149.388357397421
"cembio","neg",151.111681681674,149.981279320336
"cembio","neg",151.660776776769,150.574141193234
"cembio","neg",152.209871871864,151.166892959101
"cembio","neg",152.758966966959,151.759484560925
"cembio","neg",153.308062062054,152.351865941693
"cembio","neg",153.85715715715,152.943987044391
"cembio","neg",154.406252252245,153.535797812006
"cembio","neg",154.95534734734,154.127248187525
"cembio","neg",155.504442442435,154.718288113936
"cembio","neg",156.05353753753,155.308867534223
"cembio","neg",156.602632632625,155.898936391376
"cembio","neg",157.15172772772,156.48844462838
"cembio","neg",157.700822822815,157.077342188223
"cembio","neg",158.24991791791,157.665579013891
"cembio","neg",158.799013013005,158.253105048371
"cembio","neg",159.348108108101,158.839870234649
"cembio","neg",159.897203203196,159.425824515714
"cembio","neg",160.446298298291,160.010917834552
"cembio","neg",160.995393393386,160.595100134148
"cembio","neg",161.544488488481,161.178321357492
"cembio","neg",162.093583583576,161.760531447569
"cembio","neg",162.642678678671,162.341680347365
"cembio","neg",163.191773773766,162.921717999869
"cembio","neg",163.740868868861,163.500594348067
"cembio","neg",164.289963963956,164.078259334945
"cembio","neg",164.839059059052,164.654662903491
"cembio","neg",165.388154154147,165.229754996692
"cembio","neg",165.937249249242,165.803485557534
"cembio","neg",166.486344344337,166.375804529004
"cembio","neg",167.035439439432,166.946661854089
"cembio","neg",167.584534534527,167.516007475776
"cembio","neg",168.133629629622,168.083791337051
"cembio","neg",168.682724724717,168.649963380903
"cembio","neg",169.231819819812,169.214473550316
"cembio","neg",169.780914914908,169.77727178828
"cembio","neg",170.330010010003,170.33831361454
"cembio","neg",170.879105105098,170.897610098754
"cembio","neg",171.428200200193,171.455204184322
"cembio","neg",171.977295295288,172.01113919313
"cembio","neg",172.526390390383,172.565458447059
"cembio","neg",173.075485485478,173.118205267993
"cembio","neg",173.624580580573,173.669422977815
"cembio","neg",174.173675675668,174.219154898409
"cembio","neg",174.722770770764,174.767444351657
"cembio","neg",175.271865865859,175.314334659443
"cembio","neg",175.820960960954,175.85986914365
"cembio","neg",176.370056056049,176.404091126161
"cembio","neg",176.919151151144,176.94704392886
"cembio","neg",177.468246246239,177.488770873629
"cembio","neg",178.017341341334,178.029315282351
"cembio","neg",178.566436436429,178.56872047691
"cembio","neg",179.115531531524,179.10702977919
"cembio","neg",179.664626626619,179.644286511072
"cembio","neg",180.213721721715,180.180533994441
"cembio","neg",180.76281681681,180.71581555118
"cembio","neg",181.311911911905,181.250174503171
"cembio","neg",181.861007007,181.783654172298
"cembio","neg",182.410102102095,182.316297880444
"cembio","neg",182.95919719719,182.848148949493
"cembio","neg",183.508292292285,183.379250701327
"cembio","neg",184.05738738738,183.909646457829
"cembio","neg",184.606482482475,184.439379540884
"cembio","neg",185.15557757757,184.968493272373
"cembio","neg",185.704672672666,185.497030974181
"cembio","neg",186.253767767761,186.02503596819
"cembio","neg",186.802862862856,186.552551576283
"cembio","neg",187.351957957951,187.079621120345
"cembio","neg",187.901053053046,187.606287922257
"cembio","neg",188.450148148141,188.132595303903
"cembio","neg",188.999243243236,188.658586587167
"cembio","neg",189.548338338331,189.184305093931
"cembio","neg",190.097433433426,189.709794146079
"cembio","neg",190.646528528522,190.235097065493
"cembio","neg",191.195623623617,190.760257174058
"cembio","neg",191.744718718712,191.285317793656
"cembio","neg",192.293813813807,191.81032224617
"cembio","neg",192.842908908902,192.335313853484
"cembio","neg",193.392004003997,192.86033593748
"cembio","neg",193.941099099092,193.385431820043
"cembio","neg",194.490194194187,193.910644823054
"cembio","neg",195.039289289282,194.436018268398
"cembio","neg",195.588384384377,194.961595477957
"cembio","neg",196.137479479473,195.487419773615
"cembio","neg",196.686574574568,196.013534477255
"cembio","neg",197.235669669663,196.53998291076
"cembio","neg",197.784764764758,197.066808396013
"cembio","neg",198.333859859853,197.594054254897
"cembio","neg",198.882954954948,198.121763809296
"cembio","neg",199.432050050043,198.649980381092
"cembio","neg",199.981145145138,199.17874729217
"cembio","neg",200.530240240233,199.708107864412
"cembio","neg",201.079335335329,200.2381054197
"cembio","neg",201.628430430424,200.76878327992
"cembio","neg",202.177525525519,201.300184766953
"cembio","neg",202.726620620614,201.832353202683
"cembio","neg",203.275715715709,202.365331908993
"cembio","neg",203.824810810804,202.899161975218
"cembio","neg",204.373905905899,203.433851880055
"cembio","neg",204.923001000994,203.969385398895
"cembio","neg",205.472096096089,204.505745694377
"cembio","neg",206.021191191184,205.042915929143
"cembio","neg",206.57028628628,205.580879265833
"cembio","neg",207.119381381375,206.119618867089
"cembio","neg",207.66847647647,206.659117895551
"cembio","neg",208.217571571565,207.19935951386
"cembio","neg",208.76666666666,207.740326884657
"cembio","neg",209.315761761755,208.282003170582
"cembio","neg",209.86485685685,208.824371534277
"cembio","neg",210.413951951945,209.367415138382
"cembio","neg",210.96304704704,209.911117145538
"cembio","neg",211.512142142136,210.455460718386
"cembio","neg",212.061237237231,211.000429019567
"cembio","neg",212.610332332326,211.546005211721
"cembio","neg",213.159427427421,212.092172457489
"cembio","neg",213.708522522516,212.638913919513
"cembio","neg",214.257617617611,213.186212760432
"cembio","neg",214.806712712706,213.734052142888
"cembio","neg",215.355807807801,214.282415229521
"cembio","neg",215.904902902896,214.831285182973
"cembio","neg",216.453997997991,215.380645165884
"cembio","neg",217.003093093087,215.930478340895
"cembio","neg",217.552188188182,216.480767870646
"cembio","neg",218.101283283277,217.031496917779
"cembio","neg",218.650378378372,217.582648644934
"cembio","neg",219.199473473467,218.134206214753
"cembio","neg",219.748568568562,218.686152789875
"cembio","neg",220.297663663657,219.238471532942
"cembio","neg",220.846758758752,219.791145606595
"cembio","neg",221.395853853847,220.344158173474
"cembio","neg",221.944948948943,220.89749239622
"cembio","neg",222.494044044038,221.451131437474
"cembio","neg",223.043139139133,222.005058459877
"cembio","neg",223.592234234228,222.559256626069
"cembio","neg",224.141329329323,223.113709098692
"cembio","neg",224.690424424418,223.668399040387
"cembio","neg",225.239519519513,224.223309613793
"cembio","neg",225.788614614608,224.778423981552
"cembio","neg",226.337709709703,225.333725306304
"cembio","neg",226.886804804798,225.889196750691
"cembio","neg",227.435899899894,226.444821477354
"cembio","neg",227.984994994989,227.000582648932
"cembio","neg",228.534090090084,227.556463428067
"cembio","neg",229.083185185179,228.1124469774
"cembio","neg",229.632280280274,228.668516459571
"cembio","neg",230.181375375369,229.224655037222
"cembio","neg",230.730470470464,229.780845872992
"cembio","neg",231.279565565559,230.337072129524
"cembio","neg",231.828660660654,230.893316969457
"cembio","neg",232.37775575575,231.449563555433
"cembio","neg",232.926850850845,232.005795050092
"cembio","neg",233.47594594594,232.561994616075
"cembio","neg",234.025041041035,233.118145416023
"cembio","neg",234.57413613613,233.674230612577
"cembio","neg",235.123231231225,234.230233368377
"cembio","neg",235.67232632632,234.786136846065
"cembio","neg",236.221421421415,235.341924208281
"cembio","neg",236.77051651651,235.897578617666
"cembio","neg",237.319611611605,236.45308323686
"cembio","neg",237.868706706701,237.008421228506
"cembio","neg",238.417801801796,237.563575755242
"cembio","neg",238.966896896891,238.118529979711
"cembio","neg",239.515991991986,238.673267064553
"cembio","neg",240.065087087081,239.227770172408
"cembio","neg",240.614182182176,239.782022465918
"cembio","neg",241.163277277271,240.336007107724
"cembio","neg",241.712372372366,240.889707260466
"cembio","neg",242.261467467461,241.443106086784
"cembio","neg",242.810562562557,241.996186749321
"cembio","neg",243.359657657652,242.548932410716
"cembio","neg",243.908752752747,243.101326233611
"cembio","neg",244.457847847842,243.653351380646
"cembio","neg",245.006942942937,244.204991014462
"cembio","neg",245.556038038032,244.7562282977
"cembio","neg",246.105133133127,245.307046393001
"cembio","neg",246.654228228222,245.857428463005
"cembio","neg",247.203323323317,246.407357670353
"cembio","neg",247.752418418412,246.956818066763
"cembio","neg",248.301513513508,247.505808790626
"cembio","neg",248.850608608603,248.054341579672
"cembio","neg",249.399703703698,248.602428558171
"cembio","neg",249.948798798793,249.150081850393
"cembio","neg",250.497893893888,249.697313580609
"cembio","neg",251.046988988983,250.244135873088
"cembio","neg",251.596084084078,250.7905608521
"cembio","neg",252.145179179173,251.336600641916
"cembio","neg",252.694274274268,251.882267366807
"cembio","neg",253.243369369364,252.427573151041
"cembio","neg",253.792464464459,252.972530118889
"cembio","neg",254.341559559554,253.517150394623
"cembio","neg",254.890654654649,254.06144610251
"cembio","neg",255.439749749744,254.605429366822
"cembio","neg",255.988844844839,255.14911231183
"cembio","neg",256.537939939934,255.692507061802
"cembio","neg",257.087035035029,256.235625741009
"cembio","neg",257.636130130124,256.778480473722
"cembio","neg",258.185225225219,257.321083384211
"cembio","neg",258.734320320315,257.863446596745
"cembio","neg",259.28341541541,258.405582235595
"cembio","neg",259.832510510505,258.947502425031
"cembio","neg",260.3816056056,259.489219289323
"cembio","neg",260.930700700695,260.030744952741
"cembio","neg",261.47979579579,260.572091539556
"cembio","neg",262.028890890885,261.113271174038
"cembio","neg",262.57798598598,261.654295980456
"cembio","neg",263.127081081075,262.195178083082
"cembio","neg",263.676176176171,262.735929606184
"cembio","neg",264.225271271266,263.276562674034
"cembio","neg",264.774366366361,263.817089410901
"cembio","neg",265.323461461456,264.357521941056
"cembio","neg",265.872556556551,264.897872388769
"cembio","neg",266.421651651646,265.438152878309
"cembio","neg",266.970746746741,265.978375533948
"cembio","neg",267.519841841836,266.518552479954
"cembio","neg",268.068936936931,267.0586958406
"cembio","neg",268.618032032026,267.598817740153
"cembio","neg",269.167127127122,268.138930302886
"cembio","neg",269.716222222217,268.679045653067
"cembio","neg",270.265317317312,269.219175914967
"cembio","neg",270.814412412407,269.759333212857
"cembio","neg",271.363507507502,270.299529671006
"cembio","neg",271.912602602597,270.839777413684
"cembio","neg",272.461697697692,271.380088565163
"cembio","neg",273.010792792787,271.92047524971
"cembio","neg",273.559887887882,272.460949591598
"cembio","neg",274.108982982978,273.001523715096
"cembio","neg",274.658078078073,273.542209744475
"cembio","neg",275.207173173168,274.083019804003
"cembio","neg",275.756268268263,274.623966017953
"cembio","neg",276.305363363358,275.165060510593
"cembio","neg",276.854458458453,275.706315406194
"cembio","neg",277.403553553548,276.247742829026
"cembio","neg",277.952648648643,276.78935490336
"cembio","neg",278.501743743738,277.331163753465
"cembio","neg",279.050838838833,277.873181503611
"cembio","neg",279.599933933929,278.41542027807
"cembio","neg",280.149029029024,278.95789220111
"cembio","neg",280.698124124119,279.500609397002
"cembio","neg",281.247219219214,280.043583990016
"cembio","neg",281.796314314309,280.586828104423
"cembio","neg",282.345409409404,281.130353864492
"cembio","neg",282.894504504499,281.674171276471
"cembio","neg",283.443599599594,282.218279497424
"cembio","neg",283.992694694689,282.762674219967
"cembio","neg",284.541789789785,283.307351135198
"cembio","neg",285.09088488488,283.852305934217
"cembio","neg",285.639979979975,284.397534308123
"cembio","neg",286.18907507507,284.943031948014
"cembio","neg",286.738170170165,285.488794544989
"cembio","neg",287.28726526526,286.034817790147
"cembio","neg",287.836360360355,286.581097374588
"cembio","neg",288.38545545545,287.12762898941
"cembio","neg",288.934550550545,287.674408325712
"cembio","neg",289.48364564564,288.221431074594
"cembio","neg",290.032740740736,288.768692927153
"cembio","neg",290.581835835831,289.316189574489
"cembio","neg",291.130930930926,289.863916707701
"cembio","neg",291.680026026021,290.411870017888
"cembio","neg",292.229121121116,290.960045196148
"cembio","neg",292.778216216211,291.508437933581
"cembio","neg",293.327311311306,292.057043921286
"cembio","neg",293.876406406401,292.605858850362
"cembio","neg",294.425501501496,293.154878411907
"cembio","neg",294.974596596592,293.70409829702
"cembio","neg",295.523691691687,294.2535141968
"cembio","neg",296.072786786782,294.803121802347
"cembio","neg",296.621881881877,295.352916804759
"cembio","neg",297.170976976972,295.902894895136
"cembio","neg",297.720072072067,296.453051764575
"cembio","neg",298.269167167162,297.003383104176
"cembio","neg",298.818262262257,297.553884605039
"cembio","neg",299.367357357352,298.104551958261
"cembio","neg",299.916452452447,298.655380854942
"cembio","neg",300.465547547543,299.206366986181
"cembio","neg",301.014642642638,299.757506043077
"cembio","neg",301.563737737733,300.308793716728
"cembio","neg",302.112832832828,300.860225698234
"cembio","neg",302.661927927923,301.411797678693
"cembio","neg",303.211023023018,301.963505349205
"cembio","neg",303.760118118113,302.515344400868
"cembio","neg",304.309213213208,303.067310524781
"cembio","neg",304.858308308303,303.619399412044
"cembio","neg",305.407403403399,304.171606753755
"cembio","neg",305.956498498494,304.723928241013
"cembio","neg",306.505593593589,305.276359564917
"cembio","neg",307.054688688684,305.828896416566
"cembio","neg",307.603783783779,306.381534487059
"cembio","neg",308.152878878874,306.934269467495
"cembio","neg",308.701973973969,307.487097048973
"cembio","neg",309.251069069064,308.040012922592
"cembio","neg",309.800164164159,308.59301277945
"cembio","neg",310.349259259254,309.146092310647
"cembio","neg",310.89835435435,309.699247207281
"cembio","neg",311.447449449445,310.252473160452
"cembio","neg",311.99654454454,310.805765861258
"cembio","neg",312.545639639635,311.359121049915
"cembio","neg",313.09473473473,311.912535487544
"cembio","neg",313.643829829825,312.466006899169
"cembio","neg",314.19292492492,313.019533047517
"cembio","neg",314.742020020015,313.573111695315
"cembio","neg",315.29111511511,314.126740605289
"cembio","neg",315.840210210205,314.680417540168
"cembio","neg",316.389305305301,315.234140262679
"cembio","neg",316.938400400396,315.787906535548
"cembio","neg",317.487495495491,316.341714121503
"cembio","neg",318.036590590586,316.895560783271
"cembio","neg",318.585685685681,317.449444283578
"cembio","neg",319.134780780776,318.003362385153
"cembio","neg",319.683875875871,318.557312850722
"cembio","neg",320.232970970966,319.111293443013
"cembio","neg",320.782066066061,319.665301924753
"cembio","neg",321.331161161157,320.219336058668
"cembio","neg",321.880256256252,320.773393607486
"cembio","neg",322.429351351347,321.327472333934
"cembio","neg",322.978446446442,321.88157000074
"cembio","neg",323.527541541537,322.43568437063
"cembio","neg",324.076636636632,322.989813206331
"cembio","neg",324.625731731727,323.543954270572
"cembio","neg",325.174826826822,324.098105326078
"cembio","neg",325.723921921917,324.652264135577
"cembio","neg",326.273017017012,325.206428461797
"cembio","neg",326.822112112108,325.760596067463
"cembio","neg",327.371207207203,326.314764715305
"cembio","neg",327.920302302298,326.868932168048
"cembio","neg",328.469397397393,327.423096188419
"cembio","neg",329.018492492488,327.977254539147
"cembio","neg",329.567587587583,328.531404982958
"cembio","neg",330.116682682678,329.085545282579
"cembio","neg",330.665777777773,329.639673200738
"cembio","neg",331.214872872868,330.193786500161
"cembio","neg",331.763967967964,330.747882943576
"cembio","neg",332.313063063059,331.301960293709
"cembio","neg",332.862158158154,331.856016313289
"cembio","neg",333.411253253249,332.410048765042
"cembio","neg",333.960348348344,332.964055411695
"cembio","neg",334.509443443439,333.518034015976
"cembio","neg",335.058538538534,334.071982340612
"cembio","neg",335.607633633629,334.625898148329
"cembio","neg",336.156728728724,335.179779201855
"cembio","neg",336.70582382382,335.733623263918
"cembio","neg",337.254918918915,336.287428097243
"cembio","neg",337.80401401401,336.84119146456
"cembio","neg",338.353109109105,337.394911128593
"cembio","neg",338.9022042042,337.948584852072
"cembio","neg",339.451299299295,338.502210400411
"cembio","neg",340.00039439439,339.055785841903
"cembio","neg",340.549489489485,339.609309821362
"cembio","neg",341.09858458458,340.162781048235
"cembio","neg",341.647679679675,340.71619823197
"cembio","neg",342.196774774771,341.269560082014
"cembio","neg",342.745869869866,341.822865307815
"cembio","neg",343.294964964961,342.376112618819
"cembio","neg",343.844060060056,342.929300724475
"cembio","neg",344.393155155151,343.482428334229
"cembio","neg",344.942250250246,344.035494157528
