"mixture","lab","polarity","compound","adduct","source","areaUnderTic","xicFwhm","maxIntensity","apex_rt","snr","baseline","noise","n_scans_in_shape","prior_kind","detection","sample","aligned_rt","decile","factor_global","factor_decile","factor_loess","maxIntensity_global","maxIntensity_decile","maxIntensity_loess","areaUnderTic_global","areaUnderTic_decile","areaUnderTic_loess"
"2.9","hmgu","pos","fumaric acid","[M + H]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",16,NA,NA,2.35595352119478,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","pos","homogentisic acid","[M + H]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",16,NA,NA,2.35595352119478,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","pos","nicotinamide","[M + H]+","consensus",NA,NA,NA,59.49499999998,-0.0407415265863165,2.48575438837088,1,4,"consensus","below_detection",16,50.1077880375495,2,2.35595352119478,2.52089018799965,2.17660977433123,NA,NA,NA,NA,NA,NA
"2.9","hmgu","pos","nicotinamide","[M + Na]+","own",744.307641503131,85.956,12.1218163570247,61.40899999998,7.31034104923673,2.74292661623304,1.2829619955653,4,"consensus","detected",16,51.1816471709679,2,2.35595352119478,2.52089018799965,2.17916626515837,28.5584359296088,30.5577679151572,26.4154532776732,1753.55420885148,1876.3178303184,1621.97010326322
"2.9","hmgu","pos","nicotinic acid","[M + H]+","consensus",7023.09271324799,0.706000000019998,2684.94518852088,39.711,1888.90010762892,3.35487088863056,1.4196570304601,4,"consensus","detected",16,34.1405830533602,2,2.35595352119478,2.52089018799965,2.1387175873464,6325.60607111075,6768.45198105915,5742.3394957507,16546.080007454,17704.4455102387,15020.4119033878
"2.9","hmgu","pos","ritalinic acid","[M + H]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",16,NA,NA,2.35595352119478,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","pos","ritalinic acid","[M + Na]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",16,NA,NA,2.35595352119478,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","pos","taurine","[M + Na]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",16,NA,NA,2.35595352119478,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","pos","thymine","[M + H]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",16,NA,NA,2.35595352119478,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","pos","thymine","[M + Na]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",16,NA,NA,2.35595352119478,NA,NA,NA,NA,NA,NA,NA,NA
"2.9","hmgu","pos","vanillin","[M + H]+","consensus",72.393126326618,2.79800000003999,18.9966413986067,225.279,16.1789507982025,2.81769060040415,1,5,"consensus","detected",16,209.392375615808,4,2.35595352119478,2.43869075332533,2.45257179044649,44.755204193922,46.3269337230193,46.5906268074507,170.554840879494,176.544447777036,177.549339450892
"2.9","hmgu","pos","vanillin","[M + Na]+","consensus",72.393126326618,2.79800000003999,18.9966413986067,225.279,16.1789507982025,2.81769060040415,1,5,"consensus","detected",16,209.392375615808,4,2.35595352119478,2.43869075332533,2.45257179044649,44.755204193922,46.3269337230193,46.5906268074507,170.554840879494,176.544447777036,177.549339450892
"3.1","hmgu","pos","(3S,5R)-fluvastatin","[M + Na]+","consensus",342824.173485523,0.676999999980012,123878.64153306,404.42800000002,20562.792157248,8.72594936604582,6.0239832526845,4,"consensus","detected",17,397.332538483342,8,2.02245214337846,1.27748219228882,1.5328751926575,250538.62408735,158252.758563414,189890.496506138,693345.484467746,437951.776713888,525506.670979268
"3.1","hmgu","pos","1,2-di-O-myristoyl-sn-glycero-3-phosphocholine","[M + H]+","consensus",1243.77360927815,28.71700000002,34.4474438170728,538.632,28.1319849985812,6.31545881849161,1,3,"consensus","detected",17,527.505854644562,10,2.02245214337846,3.59993490143741,2.79184645574735,69.6683065817481,124.008555262385,96.1719739302506,2515.47260196216,4477.50402552719,3472.42494281529
"3.1","hmgu","pos","L-thyroxine","[M + H]+","consensus",5086431.05103365,0.661999999979969,2870102.35636017,324.444,37027.7058922775,328.126520278078,77.5034304903674,3,"consensus","detected",17,315.806086682662,6,2.02245214337846,1.83023735961461,1.55086804469084,5804644.66233621,5252968.5585283,4451150.02947088,10287063.3813098,9309376.13670558,7888383.37857136
"3.1","hmgu","pos","taurochenodeoxycholic acid","[M + H]+","consensus",806753.983061613,13.10599999998,24824.2815110054,356.604,847.401761105382,48.9715984816794,29.236793041598,3,"consensus","detected",17,349.259372278593,7,2.02245214337846,0.981344617871111,1.45236049051525,50205.9213497632,24361.1750533425,36053.8056720124,1631621.32222207,791703.679223595,1171697.61056449
"3.1","hmgu","pos","taurochenodeoxycholic acid","[M + K]+","consensus",453712.456551551,11.74999999998,58627.598322972,356.604,1743.36559824774,39.6255982870425,33.6062457487814,4,"consensus","detected",17,349.259372278593,7,2.02245214337846,0.981344617871111,1.45236049051525,118571.511889426,57533.8780729579,85148.4074580825,917611.730230192,445248.277297945,658954.045950089
"3.1","hmgu","pos","taurochenodeoxycholic acid","[M + Na]+","consensus",806753.983061613,13.10599999998,24824.2815110054,356.604,847.401761105382,48.9715984816794,29.236793041598,3,"consensus","detected",17,349.259372278593,7,2.02245214337846,0.981344617871111,1.45236049051525,50205.9213497632,24361.1750533425,36053.8056720124,1631621.32222207,791703.679223595,1171697.61056449
"3.1","hmgu","pos","taurodeoxycholic acid","[M + H]+","consensus",806753.983061613,12.39499999998,28840.7757009552,357.38800000002,984.779830725917,48.9715984816794,29.236793041598,4,"consensus","detected",17,350.087134111027,7,2.02245214337846,0.981344617871111,1.45161677863075,58329.0886330944,28302.7400093603,41865.7539162326,1631621.32222207,791703.679223595,1171097.61803943
"3.1","hmgu","pos","taurodeoxycholic acid","[M + K]+","consensus",453712.456551551,11.07400000002,70816.6458771769,357.38800000002,2106.06744972268,39.6255982870425,33.6062457487814,4,"consensus","detected",17,350.087134111027,7,2.02245214337846,0.981344617871111,1.45161677863075,143223.27724117,69495.5342872519,102798.631361662,917611.730230192,445248.277297945,658616.614604007
"3.1","hmgu","pos","undecanedioic acid","[M + Na]+","consensus",80654.6331348532,1.46899999998004,35158.6023989961,314.616,4894.10200009324,17.7233121127074,7.18025065399411,4,"consensus","detected",17,305.285765057536,6,2.02245214337846,1.83023735961461,1.62266475352273,71106.5907800409,64348.5876224784,57050.6248959708,163120.135656987,147617.122789419,130875.430396233
"3.2","hmgu","pos","1,2-dioleoyl-sn-glycero-3-phosphocholine","[M + H]+","consensus",21694.5645149844,1.49499999995999,14257.4364846657,379.59100000002,217.6350358186,95.6101211624919,65.0714454602209,3,"consensus","detected",18,372.880995990908,7,2.27268989779048,1.33064328990603,1.98963990715422,32402.7318670891,18971.5621895819,28367.1646036074,49305.0176101688,28867.7266992975,43164.3713273448
"3.2","hmgu","pos","1-stearoyl-sn-glycerol","[M + H]+","consensus",NA,NA,NA,619.932,3.51639721844946,17.4780307796391,7.7427739057107,5,"consensus","below_detection",18,NA,NA,2.27268989779048,NA,NA,NA,NA,NA,NA,NA,NA
"3.2","hmgu","pos","1-stearoyl-sn-glycerol","[M + Na]+","consensus",NA,NA,NA,634.695,0.545605868043988,14.4897220296843,33.6566105386824,2,"consensus","below_detection",18,NA,NA,2.27268989779048,NA,NA,NA,NA,NA,NA,NA,NA
"3.2","hmgu","pos","Leucomalachite green","[M + H]+","consensus",513962.217209702,2.70799999997996,142885.814990792,340.50799999998,5094.38543517943,180.910078790504,28.0121923886145,5,"consensus","detected",18,332.449353658905,6,2.27268989779048,1.62979949703634,1.81173065300927,324735.148267132,232875.22940562,258870.610899029,1168076.73889848,837655.363104055,931161.103407424
"3.2","hmgu","pos","all-trans-retinal","[M + H]+","consensus",438503.133557298,2.11600000001999,163335.151705635,580.66000000002,7303.29657623013,40.0154830295996,22.3590996912378,4,"consensus","detected",18,567.473261334084,10,2.27268989779048,4.05752677664306,NA,371210.149235472,662736.751612671,NA,996581.64178514,1779238.20605063,NA
"3.2","hmgu","pos","cholest-4-en-3-one","[M + H]+","consensus",14948.284075449,13.701,27.5465019747353,711.921,12.3999349174473,5.19203573107916,1.80278899788436,3,"consensus","detected",18,NA,NA,2.27268989779048,NA,NA,62.6046567574463,NA,NA,33972.8142075752,NA,NA
"3.2","hmgu","pos","cholic acid","[M + Na]+","consensus",223665.766163212,1.37700000000001,83133.9018146585,367.49800000002,7001.46313823374,24.0308167097646,11.8703575748475,5,"consensus","detected",18,360.688255541164,7,2.27268989779048,1.33064328990603,1.91778647155476,188937.57881808,110621.568613382,159433.072227714,508322.927240699,297619.35092677,428943.180497739
"3.2","hmgu","pos","gamma-terpinene","[M + H]+","consensus",547.134338110732,1.42300000002001,155.724845721426,580.66000000002,132.710761776383,3.01125663123275,1.15072498300865,5,"consensus","detected",18,567.473261334084,10,2.27268989779048,4.05752677664306,NA,353.914283706065,631.857731303296,NA,1243.46668295854,2220.01222730517,NA
"3.2","hmgu","pos","gamma-terpinene","[M + Na]+","consensus",547.134338110732,1.42300000002001,155.724845721426,580.66000000002,132.710761776383,3.01125663123275,1.15072498300865,5,"consensus","detected",18,567.473261334084,10,2.27268989779048,4.05752677664306,NA,353.914283706065,631.857731303296,NA,1243.46668295854,2220.01222730517,NA
"3.2","hmgu","pos","hexadecanedioic acid","[M + H]+","consensus",25764.4889165339,2.13599999999997,10723.1447101581,432.06400000002,2414.53654257045,5.22958169711637,4.4389119565989,4,"consensus","detected",18,424.964488244149,8,2.27268989779048,2.69628639640639,2.46146671602099,24370.3826553217,28912.6692086965,26394.6637951307,58554.6936823413,69468.4409760137,63418.4319233398
"3.2","hmgu","pos","hexadecanedioic acid","[M + Na]+","consensus",94265.420596605,1.41899999999998,41281.1333035972,432.06400000002,3188.24212347268,30.1012419573199,12.9384878764191,4,"consensus","detected",18,424.964488244149,8,2.27268989779048,2.69628639640639,2.46146671602099,93819.2146284274,111305.758154728,101612.13562643,214236.069100875,254166.571206153,232031.195270262
"3.2","hmgu","pos","hexanal","[M + Na]+","own",34.4762398557904,NA,11.5742443599793,69.561,6.87981583570411,3.26034779462248,1.20844754625702,3,"consensus","detected",18,56.4508583717047,2,2.27268989779048,1.78091116541971,1.98104447809524,26.3046682314834,20.6127010119833,22.929092877462,78.3538020340563,61.3991205008652,68.2989645918007
"3.2","hmgu","pos","hyodeoxycholic acid","[M + H]+","consensus",51697.63916905,0.736999999979957,11330.6262354487,635.37,707.678930538096,63.1627067681366,15.9217168160047,3,"consensus","detected",18,NA,NA,2.27268989779048,NA,NA,25750.999780944,NA,NA,117492.702279117,NA,NA
"3.2","hmgu","pos","hyodeoxycholic acid","[M + Na]+","consensus",51697.63916905,0.736999999979957,11330.6262354487,635.37,707.678930538096,63.1627067681366,15.9217168160047,3,"consensus","detected",18,NA,NA,2.27268989779048,NA,NA,25750.999780944,NA,NA,117492.702279117,NA,NA
"3.2","hmgu","pos","taurocholic acid","[M + H]+","consensus",NA,NA,NA,315.363,3.75528386262959,15.6923218364354,9.1575299027169,2,"consensus","below_detection",18,306.096032543753,6,2.27268989779048,1.62979949703634,1.83750461299138,NA,NA,NA,NA,NA,NA
"3.2","hmgu","pos","tauroursodeoxycholic acid","[M + H]+","consensus",NA,NA,NA,295.86,-0.458786582398189,22.8424867484282,24.715593890904,5,"consensus","below_detection",18,284.743471233295,5,2.27268989779048,1.84909339917456,1.92010801649681,NA,NA,NA,NA,NA,NA
"3.2","hmgu","pos","tauroursodeoxycholic acid","[M + Na]+","consensus",NA,NA,NA,311.07799999998,-0.253933840426657,14.4398804623052,13.8856632622308,5,"consensus","below_detection",18,301.431538143785,6,2.27268989779048,1.62979949703634,1.8520900280443,NA,NA,NA,NA,NA,NA
"3.3","hmgu","pos","(S)-lipoic acid","[M + Na]+","consensus",NA,NA,NA,331.40200000002,2212.73019025647,3.44684761249664,1,1,"consensus","below_detection",19,323.061520250321,6,2.23022236770189,2.37957428701298,1.84672714857233,NA,NA,NA,NA,NA,NA
"3.3","hmgu","pos","2-hydroxyoctanoic acid","[M + H]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",19,NA,NA,2.23022236770189,NA,NA,NA,NA,NA,NA,NA,NA
"3.3","hmgu","pos","2-hydroxyoctanoic acid","[M + Na]+","own",164.392077371812,3.53299999998001,27.1403792675937,432.51700000002,7.50640418889596,5.36843431895068,2.90044932310597,3,"consensus","detected",19,425.402105342873,8,2.23022236770189,2.01739152412958,2.24350360492901,60.5290809105,54.7527710961057,60.8895387259869,366.630888027594,331.643183523948,368.814218205428
"3.3","hmgu","pos","Dipropyl hexanedioate","[M + H]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data",19,NA,NA,2.23022236770189,NA,NA,NA,NA,NA,NA,NA,NA
"3.3","hmgu","pos","Dipropyl hexanedioate","[M + Na]+","consensus",576090.178032066,10.46199999996,2553.42408162803,431.82100000002,49.0148643603278,43.3094837654298,51.2112933621472,5,"consensus","detected",19,424.729563259845,8,2.23022236770189,2.01739152412958,2.23971159731238,5694.70350107548,5151.25609978475,5718.93352847902,1284809.20086048,1162199.44229619,1290275.85283617
"3.3","hmgu","pos","bilirubin IXalpha","[M + H]+","consensus",9575.19702077464,0.721999999979971,4091.07304651445,320.697,152.460215411124,39.8140821415509,26.5725648717489,3,"consensus","detected",19,311.835004900768,6,2.23022236770189,2.37957428701298,1.85460969275824,9124.00261623883,9735.01222777766,7587.34372584769,21354.8185708841,22784.8926237187,17758.2532047985
"3.3","hmgu","pos","progesterone","[M + H]+","consensus",1787894.89872943,3.51299999999992,69984.8730673754,444.50200000002,1441.9128916292,109.703595439687,48.4600490623152,3,"consensus","detected",19,436.870308948478,8,2.23022236770189,2.01739152412958,2.30596394873176,156081.829315638,141186.889743408,161382.594249936,3987403.19424648,3606884.01473127,4122821.18059148
"3.3","hmgu","pos","undecanoic acid","[M + H]+","own",29019.6709569624,1.452,13537.143967108,463.41499999998,7862.25244089007,3.76929297972583,1.72131011766346,4,"consensus","detected",19,454.893559450659,8,2.23022236770189,2.01739152412958,2.39950310012189,30190.8412702449,27309.7195001656,32482.4189158719,64720.3192715664,58544.0382216053,69632.7904257483
"1.1","icl","neg","5-hydroxy-L-tryptophan","[M - H]-","consensus",1642529.11920539,1.14199876788,554318.5,40.05699992178,41540.7242531888,24,13.3434,5,"consensus","detected",20,61.882055626319,2,0.712949356393642,0.839161760941239,0.805218897510179,395201.017812089,465162.888582306,446347.731439496,1171040.0783953,1378347.62806966,1322595.48649493
"1.1","icl","neg","D-alpha-aminobutyric acid","[M - H]-","consensus",NA,NA,NA,75.99299669268,4.04503137925092,21.3827667236328,8.5,4,"consensus","below_detection",20,108.09439288915,3,0.712949356393642,0.759316198334365,0.683147240586157,NA,NA,NA,NA,NA,NA
"1.1","icl","neg","L-citrulline","[M - H]-","consensus",86507.9526993048,12.79199838636,1329.6181640625,30.2229988575,220.831337525715,20,5.9304,5,"consensus","detected",20,33.5361126441179,2,0.712949356393642,0.839161760941239,0.901379862015623,947.950414317655,1115.76471993414,1198.49103725612,61675.7891999009,72594.16592257,77976.5264673534
"1.1","icl","neg","L-homoserine","[M - H]-","consensus",41254.3796628589,17.37200081352,516.8701171875,29.76600050928,223.743156209468,15,2.24306354522705,5,"consensus","detected",20,32.3007274239479,2,0.712949356393642,0.839161760941239,0.905983854182785,368.502217387934,433.737637716967,468.275980881439,29412.2834290542,34619.0978844231,37375.8018888768
"1.1","icl","neg","L-lysine","[M - H]-","consensus",58975.8125252937,4.11199986936,20915.796875,24.9699997902,3537.31239614868,15.9782257080078,5.90838928222656,4,"consensus","detected",20,NA,NA,0.712949356393642,NA,NA,14911.9039204914,NA,NA,42046.7675827002,NA,NA
"1.1","icl","neg","L-valine","[M - H]-","consensus",NA,NA,NA,56.50400161746,12.194227187795,18.5,6.6834903717041,1,"consensus","below_detection",20,92.0499393380282,3,0.712949356393642,0.759316198334365,0.721126649757092,NA,NA,NA,NA,NA,NA
"1.1","icl","neg","N(6)-acetyl-L-lysine","[M - H]-","consensus",561638.64843479,8.68000209336,26002.78125,30.2229988575,1111.44994632549,33.9181518554688,23.3648516372681,5,"consensus","detected",20,33.5361126441179,2,0.712949356393642,0.839161760941239,0.901379862015623,18538.6661566321,21820.5397031198,23438.3833751474,400419.912927378,471305.677233196,506249.767428792
"1.1","icl","neg","N-acetyl-L-cysteine","[M - H]-","consensus",603003.56284216,44.85600113868,7600.66796875,75.99299669268,349.230954259588,34.0055084228516,21.6666431427002,5,"consensus","detected",20,108.09439288915,3,0.712949356393642,0.759316198334365,0.683147240586157,5418.89133648208,5771.31030683303,5192.37534946316,429911.002031391,457870.372919386,411940.220019243
"1.1","icl","neg","N-alpha-acetyl-L-asparagine","[M - H]-","consensus",535975.169089488,0.91300070286,298941,25.42600035666,24617.4504105632,24.5023574829102,12.1424636856079,5,"consensus","detected",20,26.2099671924157,1,0.712949356393642,1.02145955448882,NA,213129.793549672,305356.140678442,NA,382123.151845324,547476.957435218,NA
"1.1","icl","neg","O(4)-phospho-L-tyrosine","[M - H]-","consensus",721122.005612609,19.65699970722,14072.2265625,35.24900078772,64.2240871764727,471.228515625,211.774096679687,5,"consensus","detected",20,49.0013141435213,2,0.712949356393642,0.839161760941239,0.844991984145497,10032.7848707599,11808.8744225516,11890.9186443918,514123.469782802,605138.012083355,609342.314333579
"1.1","icl","neg","alpha-D-glucosamine 6-phosphate","[M - H]-","consensus",442809.663115851,11.64999783042,14064.984375,28.62399995328,156.228793243989,182.827697753906,88.8578628112793,5,"consensus","detected",20,29.655511916512,1,0.712949356393642,1.02145955448882,0.915599318614036,10027.6215578429,14366.8126735797,12877.8901100671,315700.864323331,452312.161209661,405436.225824584
"1.1","icl","neg","carnosine","[M - H]-","consensus",1382613.28712957,1.14300012588,841902,21.3140004873,24170.2928670899,38.0419006347656,34.8305236816406,5,"consensus","detected",20,NA,NA,0.712949356393642,NA,NA,600233.48904652,NA,NA,985733.253200324,NA,NA
"1.1","icl","neg","glutathione","[M - H]-","consensus",871886.24588837,1.59899890422,318141.75,26.56799912454,9033.58761071006,57,35.211342791748,5,"consensus","detected",20,26.7572168889738,1,0.712949356393642,1.02145955448882,NA,226818.955904447,324968.930219293,NA,621610.737854582,890596.536290063,NA
"1.1","icl","neg","guanosine 5'-monophosphate","[M - H]-","consensus",2194838.69652434,27.65200138092,17999.84375,43.71199965474,39.9743317593935,1586.876953125,410.587646484375,5,"consensus","detected",20,70.3317228257378,3,0.712949356393642,0.759316198334365,0.779888886525454,12832.9770167486,13667.5729268626,14037.8780998197,1564808.83607489,1666576.57500201,1711730.30713535
"1.1","icl","neg","homocystine","[M - H]-","consensus",87376.0765319431,0.914000272740001,53511.375,23.59899938106,12513.1177186129,17.7967529296875,4.275,4,"consensus","detected",20,NA,NA,0.712949356393642,NA,NA,38150.9003659888,NA,NA,62294.7175276504,NA,NA
"1.1","icl","neg","uridine 5'-monophosphate","[M - H]-","consensus",3015465.71008159,12.79200196272,49730.5,32.96399831772,151.719145844416,929.01904296875,321.656707763672,5,"consensus","detected",20,42.0430489396335,2,0.712949356393642,0.839161760941239,0.869270899556313,35455.327968134,41731.9339524883,43229.2764703852,2149874.33722976,2530463.51532999,2621256.59038384
"1.2","icl","neg","(2R)-2-acetamidopropanoic acid","[M - H]-","consensus",715710.442299804,40.26500165466,379.34619140625,61.35000228882,12.0183580678142,43,27.98603515625,4,"consensus","detected",21,97.6051607951287,3,0.804563295047856,0.799321328661775,1.16773456298555,305.208021721667,303.219501737628,442.975659042009,575834.351756889,572082.621676186,835759.820563154
"1.2","icl","neg","D-erythronic acid","[M - H]-","consensus",717854.617245062,1.5990006924,309109.75,23.82699966432,6227.51400411345,73.4581909179688,49.6243431335449,5,"consensus","detected",21,NA,NA,0.804563295047856,NA,NA,248698.358991419,NA,NA,577559.476216005,NA,NA
"1.2","icl","neg","IMP","[M - H]-","consensus",5725139.62603608,1.59899890422,1270593,25.19700050352,996.744085376149,6875.68359375,1267.8453125,5,"consensus","detected",21,NA,NA,0.804563295047856,NA,NA,1022272.49074474,NA,NA,4606237.20213264,NA,NA
"1.2","icl","neg","L-alpha-aminobutyric acid","[M - H]-","consensus",125783.545707609,0.914000272740001,41788.5625,26.11100077632,1371.94516642744,40,30.4301975921631,4,"consensus","detected",21,26.4449376260491,1,0.804563295047856,2.61196241086015,NA,33621.5435403133,109150.15445388,NA,101200.823997317,328541.893292984,NA
"1.2","icl","neg","L-homocitrulline","[M - H]-","consensus",60260.2813265458,1.14200055594,30489.328125,23.14099967478,1926.15902166874,27.4146575927734,15.8148486831665,5,"consensus","detected",21,NA,NA,0.804563295047856,NA,NA,24530.5943000453,NA,NA,48483.2105045965,NA,NA
"1.2","icl","neg","N-acetyl-L-aspartic acid","[M - H]-","consensus",1714905.72497145,5.93900084496,90542.25,31.36399984362,4917.21572637695,30,18.4072155944824,5,"consensus","detected",21,36.927305473022,2,0.804563295047856,0.657163116539155,1.28491621952188,72846.9710010468,59501.0271884673,116339.205577005,1379750.20077946,1126972.79079308,2203510.18096674
"1.2","icl","neg","N-acetyl-L-glutamine","[M - H]-","consensus",405500.329242397,0.457000136400001,276671.5,25.65400063992,9601.56329422768,43.1229400634766,28.8107643081665,4,"consensus","detected",21,26.2568602346852,1,0.804563295047856,2.61196241086015,NA,222599.733685833,722655.558156293,NA,326250.681038254,1059151.61757256,NA
"1.2","icl","neg","NAD zwitterion","[M - H]-","consensus",51923.1964527557,0.91300070286,23001.84375,23.82699966432,2549.22138489492,17.2051086425781,9.01633682250977,5,"consensus","detected",21,NA,NA,0.804563295047856,NA,NA,18506.4391996759,NA,NA,41775.4980274463,NA,NA
"1.2","icl","neg","cytidine 5'-monophosphate","[M - H]-","consensus",785047.507338808,13.02000224592,18813.375,31.13600134848,191.731751383781,227.385498046875,96.9374627197266,5,"consensus","detected",21,36.2223195425099,2,0.804563295047856,0.657163116539155,1.28634292030168,15136.550980971,12363.4561476198,24200.4517382306,631620.409273618,515904.266554066,1009840.30316576
"1.3","icl","neg","2-aminoisobutyric acid","[M - H]-","consensus",203409.39451304,1.5990006924,91688.1875,32.50399947168,32494.7717588485,18.5,2.82105959014893,5,"consensus","detected",22,40.5613832888272,2,0.642576241120223,1.14043578727482,0.66905954726801,58916.6508788762,104564.490295364,61344.8572185744,130706.04413473,231975.352970574,136092.997402955
"1.3","icl","neg","D-alanine","[M - H]-","consensus",75447.0021380363,3.19799959662,19623.84375,25.18100023272,2697.86089263233,19.3762664794922,7.26667098999024,5,"consensus","detected",22,NA,NA,0.642576241120223,NA,NA,12609.8157532056,NA,NA,48480.4510376488,NA,NA
"1.3","icl","neg","D-asparagine","[M - H]-","consensus",31914.2935319428,16.45899832248,213.0341796875,37.07299947738,33.9836389667636,17.9788208007812,5.7396842956543,4,"consensus","detected",22,54.1343127946688,2,0.642576241120223,1.14043578727482,0.630988747783368,136.890702413724,242.95180242836,134.422170276073,20507.3667757633,36396.202469421,20137.5601121114
"1.3","icl","neg","D-glucopyranose 6-phosphate","[M - H]-","consensus",675426.517127553,8.0089992285,53353.40625,26.3240003586,263.115541479343,681.043701171875,200.187196289062,5,"consensus","detected",22,26.5751296218656,1,0.642576241120223,0.618754207099666,NA,34283.6312390852,33012.6445802851,NA,434013.032528747,417922.999059348,NA
"1.3","icl","neg","L-arginine","[M - H]-","consensus",173957.248143308,27.19599902628,396.1962890625,39.8139989376,117.643720314558,14.8406143188477,3.24161522369385,5,"consensus","detected",22,61.2804155463331,2,0.642576241120223,1.14043578727482,0.613845946111363,254.586322171563,451.836426832356,243.203485905381,111780.794627545,198387.071238475,106782.951569458
"1.3","icl","neg","L-dopa","[M - H]-","consensus",146510.56786201,0.68599820136,115822.5,29.9919998646,11158.0524561099,22,10.3782,5,"consensus","detected",22,32.900950884538,2,0.642576241120223,1.14043578727482,0.694624121456703,74424.786687147,132088.123971638,80453.102307419,94144.2099811598,167085.894803793,101769.774485271
"1.3","icl","neg","L-ornithine","[M - H]-","consensus",164517.809878603,1.37100040914,87916.0625,21.52700006964,9919.32420376122,19.9614410400391,8.86109771728515,5,"consensus","detected",22,NA,NA,0.642576241120223,NA,NA,56492.7729753406,NA,NA,105715.235869124,NA,NA
"1.3","icl","neg","N(2)-acetyl-L-lysine","[M - H]-","consensus",214009.612471433,8.00799965856,5635.59765625,28.8499993086,280.810845741206,30.4631958007812,19.9605340942383,5,"consensus","detected",22,30.1212453431692,1,0.642576241120223,0.618754207099666,0.703290639819205,3621.30115841906,3487.04975932571,3963.46308142768,137517.492345489,132419.348076468,150510.957282494
"1.3","icl","neg","N-acetyl-L-glutamic acid","[M - H]-","consensus",2422923.42068569,31.77200138568,581.458984375,57.1949994564,93.642417147138,16.1220397949219,6.03718872070312,5,"consensus","detected",22,92.9207973288354,3,0.642576241120223,0.428891896626353,0.547323149257979,373.63172854527,249.383046619026,318.245962492471,1556913.02418636,1039172.2212783,1326122.07702061
"1.3","icl","neg","N-acetyl-beta-neuraminic acid","[M - H]-","consensus",654543.26321211,10.97799897192,2935.126953125,32.9610013962,326.575173594266,21.1940078735352,8.92270197143555,5,"consensus","detected",22,42.0334262224501,2,0.642576241120223,1.14043578727482,0.66421773611492,1886.04284474972,3347.32381753866,1949.56338001457,420593.949725403,746464.561686735,434759.24448002
"1.3","icl","neg","N-carbamoylaspartic acid","[M - H]-","consensus",136011.479507549,4.58100020886,21778.765625,27.46599912642,2927.70158289371,21,7.43168830871582,5,"consensus","detected",22,27.7264843416409,1,0.642576241120223,0.618754207099666,NA,13994.5173515508,13475.7028559063,NA,87397.7452511611,84157.675159146,NA
"1.3","icl","neg","UDP","[M - H]-","consensus",2075251.21800518,28.57099950312,23970.046875,43.23999881742,46.4025529249164,2052.068359375,472.34423828125,5,"consensus","detected",22,69.3023135608649,3,0.642576241120223,0.428891896626353,0.595158002184818,15402.5826204131,10280.5588664413,14265.9652104014,1333507.12704593,890058.43086639,1235102.36893957
"1.3","icl","neg","UDP-alpha-D-glucose","[M - H]-","consensus",1884637.1583793,20.11500120162,25621.609375,37.07299947738,142.149966105393,554.054565429688,176.345837402344,5,"consensus","detected",22,54.1343127946688,2,0.642576241120223,1.14043578727482,0.630988747783368,16463.8374436382,29219.8002588261,16166.9472157259,1211023.06110687,2149307.66144368,1189184.84059176
"1.3","icl","neg","guanosine","[M - H]-","consensus",1784347.5719095,32.75199651714,818.25048828125,59.02300000188,107.29185782823,18.9261474609375,7.45,5,"consensus","detected",22,95.0952841064072,3,0.642576241120223,0.428891896626353,0.543669420149641,525.788323054553,350.941003834384,444.857768501028,1146579.3556096,765292.214356892,970095.209765457
"1.3","icl","neg","isocitric acid","[M - H]-","consensus",1633310.73988816,29.25599992272,3254.556640625,42.0980000496,33.5181182280042,150.274658203125,92.6150436401367,5,"consensus","detected",22,66.736966891263,2,0.642576241120223,1.14043578727482,0.601044943698175,2091.30077264567,3711.61286468168,1956.13481282697,1049526.67581862,1862686.01950878,981693.161697703
"1.4","icl","neg","2'-deoxyadenosine 5'-monophosphate","[M - H]-","consensus",466333.939120655,1.37100040914,163056.75,26.10400021074,3206.6366501768,93.7438659667969,50.8205399963379,5,"consensus","detected",23,26.4411157324063,1,0.849920145927881,0.986152782135768,NA,138585.216754526,160798.867658516,NA,396346.609588551,459876.511468166,NA
