"sample","consensus_id","chrom_peak_id_afekta","chrom_peak_id_icl","chrom_peak_id_cembio","chrom_peak_id_hmgu","idx_afekta","idx_hmgu","idx_icl","idx_cembio","n_labs_matched","afekta_detected","hmgu_detected","icl_detected","cembio_detected"
4,682884,"CP059549","CP050075","CP022230","CP017224","CP059549","CP017224","CP050075","CP022230",4,TRUE,TRUE,TRUE,TRUE
4,688239,"CP059648","CP049456","CP022311","CP017237","CP059648","CP017237","CP049456","CP022311",4,TRUE,TRUE,TRUE,TRUE
4,688761,"CP064207","CP052989","CP024948","CP019474","CP064207","CP019474","CP052989","CP024948",4,TRUE,TRUE,TRUE,TRUE
4,689017,"CP059291","CP049817","CP022034","CP017283","CP059291","CP017283","CP049817","CP022034",4,TRUE,TRUE,TRUE,TRUE
4,690328,"CP058016","CP048781","CP021567","CP017200","CP058016","CP017200","CP048781","CP021567",4,TRUE,TRUE,TRUE,TRUE
4,690476,"CP058181","CP049822","CP021928","CP017160","CP058181","CP017160","CP049822","CP021928",4,TRUE,TRUE,TRUE,TRUE
4,690767,"CP059560","CP055880","CP022070","CP017539","CP059560","CP017539","CP055880","CP022070",4,TRUE,TRUE,TRUE,TRUE
4,690946,"CP059675","CP050150","CP022373","CP017385","CP059675","CP017385","CP050150","CP022373",4,TRUE,TRUE,TRUE,TRUE
4,691155,"CP059414","CP049399","CP022161","CP017195","CP059414","CP017195","CP049399","CP022161",4,TRUE,TRUE,TRUE,TRUE
4,691296,"CP059660","CP049721","CP022330","CP017541","CP059660","CP017541","CP049721","CP022330",4,TRUE,TRUE,TRUE,TRUE
4,691621,"CP066279","CP052267","CP024438","CP018479","CP066279","CP018479","CP052267","CP024438",4,TRUE,TRUE,TRUE,TRUE
4,691668,"CP060414","CP050955","CP022525","CP017745","CP060414","CP017745","CP050955","CP022525",4,TRUE,TRUE,TRUE,TRUE
4,692021,"CP063021","CP052053","CP024042","CP018135","CP063021","CP018135","CP052053","CP024042",4,TRUE,TRUE,TRUE,TRUE
4,692064,"CP061767","CP051522","CP022950","CP017929","CP061767","CP017929","CP051522","CP022950",4,TRUE,TRUE,TRUE,TRUE
4,692532,"CP057193","CP045863","CP021353","CP017204","CP057193","CP017204","CP045863","CP021353",4,TRUE,TRUE,TRUE,TRUE
4,692862,"CP059474","CP050048","CP022264","CP017395","CP059474","CP017395","CP050048","CP022264",4,TRUE,TRUE,TRUE,TRUE
4,692924,"CP057862","CP049495","CP021686","CP017414","CP057862","CP017414","CP049495","CP021686",4,TRUE,TRUE,TRUE,TRUE
4,693088,"CP061444","CP051056","CP022780","CP017900","CP061444","CP017900","CP051056","CP022780",4,TRUE,TRUE,TRUE,TRUE
4,693185,"CP059039","CP049515","CP021976","CP017245","CP059039","CP017245","CP049515","CP021976",4,TRUE,TRUE,TRUE,TRUE
4,693188,"CP060520","CP050959","CP022560","CP017794","CP060520","CP017794","CP050959","CP022560",4,TRUE,TRUE,TRUE,TRUE
4,693377,"CP066555","CP055541","CP025425","CP018827","CP066555","CP018827","CP055541","CP025425",4,TRUE,TRUE,TRUE,TRUE
4,693512,"CP062749","CP053106","CP023723","CP018071","CP062749","CP018071","CP053106","CP023723",4,TRUE,TRUE,TRUE,TRUE
4,693753,"CP061478","CP051173","CP022758","CP017882","CP061478","CP017882","CP051173","CP022758",4,TRUE,TRUE,TRUE,TRUE
4,694072,"CP061430","CP051018","CP022778","CP017796","CP061430","CP017796","CP051018","CP022778",4,TRUE,TRUE,TRUE,TRUE
4,694108,"CP061431","CP051039","CP022772","CP017797","CP061431","CP017797","CP051039","CP022772",4,TRUE,TRUE,TRUE,TRUE
4,694129,"CP059339","CP049694","CP022172","CP017415","CP059339","CP017415","CP049694","CP022172",4,TRUE,TRUE,TRUE,TRUE
4,694261,"CP062948","CP056214","CP024382","CP018138","CP062948","CP018138","CP056214","CP024382",4,TRUE,TRUE,TRUE,TRUE
4,694292,"CP058867","CP050040","CP021754","CP017264","CP058867","CP017264","CP050040","CP021754",4,TRUE,TRUE,TRUE,TRUE
4,694427,"CP058868","CP049620","CP021717","CP017169","CP058868","CP017169","CP049620","CP021717",4,TRUE,TRUE,TRUE,TRUE
4,694600,"CP061482","CP051703","CP022790","CP017903","CP061482","CP017903","CP051703","CP022790",4,TRUE,TRUE,TRUE,TRUE
4,694631,"CP059710","CP049964","CP022365","CP017522","CP059710","CP017522","CP049964","CP022365",4,TRUE,TRUE,TRUE,TRUE
4,694805,"CP060193","CP050658","CP022437","CP017702","CP060193","CP017702","CP050658","CP022437",4,TRUE,TRUE,TRUE,TRUE
4,694979,"CP059342","CP049572","CP021880","CP017426","CP059342","CP017426","CP049572","CP021880",4,TRUE,TRUE,TRUE,TRUE
4,694991,"CP062512","CP051840","CP023627","CP018028","CP062512","CP018028","CP051840","CP023627",4,TRUE,TRUE,TRUE,TRUE
4,695065,"CP064198","CP056029","CP024744","CP018756","CP064198","CP018756","CP056029","CP024744",4,TRUE,TRUE,TRUE,TRUE
4,695095,"CP061780","CP051486","CP022952","CP017930","CP061780","CP017930","CP051486","CP022952",4,TRUE,TRUE,TRUE,TRUE
4,695130,"CP061453","CP051032","CP022760","CP017885","CP061453","CP017885","CP051032","CP022760",4,TRUE,TRUE,TRUE,TRUE
4,695167,"CP061410","CP050964","CP022716","CP017799","CP061410","CP017799","CP050964","CP022716",4,TRUE,TRUE,TRUE,TRUE
4,695350,"CP061255","CP051176","CP022781","CP017902","CP061255","CP017902","CP051176","CP022781",4,TRUE,TRUE,TRUE,TRUE
4,695479,"CP066617","CP055622","CP026046","CP019382","CP066617","CP019382","CP055622","CP026046",4,TRUE,TRUE,TRUE,TRUE
4,695640,"CP061781","CP051660","CP022953","CP017931","CP061781","CP017931","CP051660","CP022953",4,TRUE,TRUE,TRUE,TRUE
4,695678,"CP058758","CP049001","CP021507","CP017231","CP058758","CP017231","CP049001","CP021507",4,TRUE,TRUE,TRUE,TRUE
4,696188,"CP059594","CP049352","CP022220","CP017511","CP059594","CP017511","CP049352","CP022220",4,TRUE,TRUE,TRUE,TRUE
4,696381,"CP066596","CP055951","CP026268","CP019425","CP066596","CP019425","CP055951","CP026268",4,TRUE,TRUE,TRUE,TRUE
4,696697,"CP062788","CP049991","CP022521","CP017549","CP062788","CP017549","CP049991","CP022521",4,TRUE,TRUE,TRUE,TRUE
4,696730,"CP059884","CP049526","CP022336","CP017524","CP059884","CP017524","CP049526","CP022336",4,TRUE,TRUE,TRUE,TRUE
4,696897,"CP058610","CP049469","CP021762","CP017439","CP058610","CP017439","CP049469","CP021762",4,TRUE,TRUE,TRUE,TRUE
4,697249,"CP061468","CP050913","CP022789","CP017888","CP061468","CP017888","CP050913","CP022789",4,TRUE,TRUE,TRUE,TRUE
4,697290,"CP064058","CP052891","CP024545","CP018594","CP064058","CP018594","CP052891","CP024545",4,TRUE,TRUE,TRUE,TRUE
4,697873,"CP060365","CP050432","CP022491","CP017704","CP060365","CP017704","CP050432","CP022491",4,TRUE,TRUE,TRUE,TRUE
4,697945,"CP064493","CP055855","CP024855","CP018757","CP064493","CP018757","CP055855","CP024855",4,TRUE,TRUE,TRUE,TRUE
4,698133,"CP066958","CP055672","CP025793","CP019369","CP066958","CP019369","CP055672","CP025793",4,TRUE,TRUE,TRUE,TRUE
4,698210,"CP061570","CP051288","CP022825","CP017912","CP061570","CP017912","CP051288","CP022825",4,TRUE,TRUE,TRUE,TRUE
4,698217,"CP066563","CP055641","CP026317","CP019391","CP066563","CP019391","CP055641","CP026317",4,TRUE,TRUE,TRUE,TRUE
4,698332,"CP060367","CP050875","CP022492","CP017732","CP060367","CP017732","CP050875","CP022492",4,TRUE,TRUE,TRUE,TRUE
4,698354,"CP060368","CP050406","CP022493","CP017705","CP060368","CP017705","CP050406","CP022493",4,TRUE,TRUE,TRUE,TRUE
4,698823,"CP060407","CP050443","CP022518","CP017735","CP060407","CP017735","CP050443","CP022518",4,TRUE,TRUE,TRUE,TRUE
4,698844,"CP066119","CP054916","CP026342","CP018898","CP066119","CP018898","CP054916","CP026342",4,TRUE,TRUE,TRUE,TRUE
4,698950,"CP060931","CP050693","CP022666","CP017805","CP060931","CP017805","CP050693","CP022666",4,TRUE,TRUE,TRUE,TRUE
4,679224,"CP064699","CP055636","CP024800","CP018764","CP064699","CP018764","CP055636","CP024800",4,TRUE,TRUE,TRUE,TRUE
4,679375,"CP067998","CP053289","CP024757","CP018765","CP067998","CP018765","CP053289","CP024757",4,TRUE,TRUE,TRUE,TRUE
4,679408,"CP064326","CP053295","CP024680","CP018741","CP064326","CP018741","CP053295","CP024680",4,TRUE,TRUE,TRUE,TRUE
4,679456,"CP059393","CP049546","CP021987","CP017422","CP059393","CP017422","CP049546","CP021987",4,TRUE,TRUE,TRUE,TRUE
4,679658,"CP067999","CP053300","CP026356","CP018806","CP067999","CP018806","CP053300","CP026356",4,TRUE,TRUE,TRUE,TRUE
4,680216,"CP058985","CP049431","CP022020","CP017364","CP058985","CP017364","CP049431","CP022020",4,TRUE,TRUE,TRUE,TRUE
4,680524,"CP068035","CP053323","CP026384","CP018709","CP068035","CP018709","CP053323","CP026384",4,TRUE,TRUE,TRUE,TRUE
4,680539,"CP064994","CP055958","CP024947","CP018843","CP064994","CP018843","CP055958","CP024947",4,TRUE,TRUE,TRUE,TRUE
4,680548,"CP068036","CP052623","CP026385","CP018726","CP068036","CP018726","CP052623","CP026385",4,TRUE,TRUE,TRUE,TRUE
4,680667,"CP064341","CP053332","CP024895","CP018734","CP064341","CP018734","CP053332","CP024895",4,TRUE,TRUE,TRUE,TRUE
4,680704,"CP059184","CP049371","CP021895","CP017366","CP059184","CP017366","CP049371","CP021895",4,TRUE,TRUE,TRUE,TRUE
4,680977,"CP059225","CP049532","CP022021","CP017481","CP059225","CP017481","CP049532","CP022021",4,TRUE,TRUE,TRUE,TRUE
4,681590,"CP057727","CP048379","CP021641","CP017179","CP057727","CP017179","CP048379","CP021641",4,TRUE,TRUE,TRUE,TRUE
4,681638,"CP068120","CP053352","CP026398","CP018728","CP068120","CP018728","CP053352","CP026398",4,TRUE,TRUE,TRUE,TRUE
4,681672,"CP068132","CP052596","CP026399","CP018725","CP068132","CP018725","CP052596","CP026399",4,TRUE,TRUE,TRUE,TRUE
4,681910,"CP066223","CP055478","CP025407","CP019158","CP066223","CP019158","CP055478","CP025407",4,TRUE,TRUE,TRUE,TRUE
4,681988,"CP066871","CP053367","CP026403","CP018783","CP066871","CP018783","CP053367","CP026403",4,TRUE,TRUE,TRUE,TRUE
4,682287,"CP067224","CP053372","CP026409","CP018905","CP067224","CP018905","CP053372","CP026409",4,TRUE,TRUE,TRUE,TRUE
4,682597,"CP061280","CP050919","CP022677","CP017809","CP061280","CP017809","CP050919","CP022677",4,TRUE,TRUE,TRUE,TRUE
4,682657,"CP068195","CP056077","CP026412","CP018707","CP068195","CP018707","CP056077","CP026412",4,TRUE,TRUE,TRUE,TRUE
4,682682,"CP065426","CP052665","CP026413","CP018719","CP065426","CP018719","CP052665","CP026413",4,TRUE,TRUE,TRUE,TRUE
4,682929,"CP060955","CP050881","CP022680","CP017812","CP060955","CP017812","CP050881","CP022680",4,TRUE,TRUE,TRUE,TRUE
4,683055,"CP064625","CP055319","CP026425","CP018780","CP064625","CP018780","CP055319","CP026425",4,TRUE,TRUE,TRUE,TRUE
4,683067,"CP060311","CP050703","CP022497","CP017737","CP060311","CP017737","CP050703","CP022497",4,TRUE,TRUE,TRUE,TRUE
4,683108,"CP060965","CP050801","CP022591","CP017814","CP060965","CP017814","CP050801","CP022591",4,TRUE,TRUE,TRUE,TRUE
4,683169,"CP061417","CP050746","CP022592","CP017815","CP061417","CP017815","CP050746","CP022592",4,TRUE,TRUE,TRUE,TRUE
4,683193,"CP061387","CP050802","CP022738","CP017890","CP061387","CP017890","CP050802","CP022738",4,TRUE,TRUE,TRUE,TRUE
4,683216,"CP061433","CP050951","CP022755","CP017891","CP061433","CP017891","CP050951","CP022755",4,TRUE,TRUE,TRUE,TRUE
4,683241,"CP061388","CP050897","CP022739","CP017816","CP061388","CP017816","CP050897","CP022739",4,TRUE,TRUE,TRUE,TRUE
4,683246,"CP067340","CP055329","CP026430","CP018890","CP067340","CP018890","CP055329","CP026430",4,TRUE,TRUE,TRUE,TRUE
4,683264,"CP061286","CP050883","CP022683","CP017817","CP061286","CP017817","CP050883","CP022683",4,TRUE,TRUE,TRUE,TRUE
4,683271,"CP067335","CP053384","CP026234","CP018881","CP067335","CP018881","CP053384","CP026234",4,TRUE,TRUE,TRUE,TRUE
4,683282,"CP061287","CP050747","CP022594","CP017818","CP061287","CP017818","CP050747","CP022594",4,TRUE,TRUE,TRUE,TRUE
4,683303,"CP061288","CP050705","CP022595","CP017819","CP061288","CP017819","CP050705","CP022595",4,TRUE,TRUE,TRUE,TRUE
4,683336,"CP059511","CP049559","CP022271","CP017535","CP059511","CP017535","CP049559","CP022271",4,TRUE,TRUE,TRUE,TRUE
4,683340,"CP060975","CP050884","CP022596","CP017892","CP060975","CP017892","CP050884","CP022596",4,TRUE,TRUE,TRUE,TRUE
4,683382,"CP060314","CP050329","CP022459","CP017713","CP060314","CP017713","CP050329","CP022459",4,TRUE,TRUE,TRUE,TRUE
4,683541,"CP068231","CP053391","CP026435","CP018720","CP068231","CP018720","CP053391","CP026435",4,TRUE,TRUE,TRUE,TRUE
4,683761,"CP059839","CP050028","CP022325","CP017550","CP059839","CP017550","CP050028","CP022325",4,TRUE,TRUE,TRUE,TRUE
4,683778,"CP060317","CP050412","CP022421","CP017716","CP060317","CP017716","CP050412","CP022421",4,TRUE,TRUE,TRUE,TRUE
4,683780,"CP059652","CP049580","CP022198","CP017529","CP059652","CP017529","CP049580","CP022198",4,TRUE,TRUE,TRUE,TRUE
4,683804,"CP059512","CP049535","CP022061","CP017517","CP059512","CP017517","CP049535","CP022061",4,TRUE,TRUE,TRUE,TRUE
4,684127,"CP064397","CP052458","CP024563","CP018700","CP064397","CP018700","CP052458","CP024563",4,TRUE,TRUE,TRUE,TRUE
4,684292,"CP064607","CP052751","CP026201","CP018721","CP064607","CP018721","CP052751","CP026201",4,TRUE,TRUE,TRUE,TRUE
4,684639,"CP059485","CP049445","CP021915","CP017430","CP059485","CP017430","CP049445","CP021915",4,TRUE,TRUE,TRUE,TRUE
4,685002,"CP064393","CP052578","CP024607","CP018710","CP064393","CP018710","CP052578","CP024607",4,TRUE,TRUE,TRUE,TRUE
4,685544,"CP066340","CP055598","CP025840","CP019120","CP066340","CP019120","CP055598","CP025840",4,TRUE,TRUE,TRUE,TRUE
4,686501,"CP060671","CP050671","CP022613","CP017822","CP060671","CP017822","CP050671","CP022613",4,TRUE,TRUE,TRUE,TRUE
4,686524,"CP061026","CP050717","CP022688","CP017824","CP061026","CP017824","CP050717","CP022688",4,TRUE,TRUE,TRUE,TRUE
4,686689,"CP061309","CP050757","CP022690","CP017893","CP061309","CP017893","CP050757","CP022690",4,TRUE,TRUE,TRUE,TRUE
4,686700,"CP061310","CP050718","CP022615","CP017826","CP061310","CP017826","CP050718","CP022615",4,TRUE,TRUE,TRUE,TRUE
4,686719,"CP061029","CP050807","CP022616","CP017827","CP061029","CP017827","CP050807","CP022616",4,TRUE,TRUE,TRUE,TRUE
4,686782,"CP061311","CP050808","CP022618","CP017830","CP061311","CP017830","CP050808","CP022618",4,TRUE,TRUE,TRUE,TRUE
4,686832,"CP061312","CP050674","CP022691","CP017831","CP061312","CP017831","CP050674","CP022691",4,TRUE,TRUE,TRUE,TRUE
4,686846,"CP061313","CP050809","CP022692","CP017832","CP061313","CP017832","CP050809","CP022692",4,TRUE,TRUE,TRUE,TRUE
4,687085,"CP061045","CP050649","CP022695","CP017838","CP061045","CP017838","CP050649","CP022695",4,TRUE,TRUE,TRUE,TRUE
4,687097,"CP061048","CP050846","CP022696","CP017839","CP061048","CP017839","CP050846","CP022696",4,TRUE,TRUE,TRUE,TRUE
4,687105,"CP061051","CP050761","CP022634","CP017840","CP061051","CP017840","CP050761","CP022634",4,TRUE,TRUE,TRUE,TRUE
5,717487,"CP085493","CP094221","CP031549","CP024819","CP085493","CP024819","CP094221","CP031549",4,TRUE,TRUE,TRUE,TRUE
5,709644,"CP085254","CP094383","CP031796","CP024840","CP085254","CP024840","CP094383","CP031796",4,TRUE,TRUE,TRUE,TRUE
5,710243,"CP086112","CP093874","CP032035","CP024861","CP086112","CP024861","CP093874","CP032035",4,TRUE,TRUE,TRUE,TRUE
5,712032,"CP086867","CP094602","CP032155","CP025021","CP086867","CP025021","CP094602","CP032155",4,TRUE,TRUE,TRUE,TRUE
5,712955,"CP086037","CP093914","CP031860","CP024820","CP086037","CP024820","CP093914","CP031860",4,TRUE,TRUE,TRUE,TRUE
5,714488,"CP086619","CP094497","CP032140","CP024862","CP086619","CP024862","CP094497","CP032140",4,TRUE,TRUE,TRUE,TRUE
5,716066,"CP093220","CP094598","CP035793","CP024870","CP093220","CP024870","CP094598","CP035793",4,TRUE,TRUE,TRUE,TRUE
5,716732,"CP088949","CP094258","CP034915","CP024854","CP088949","CP024854","CP094258","CP034915",4,TRUE,TRUE,TRUE,TRUE
5,701080,"CP086234","CP094915","CP031830","CP024844","CP086234","CP024844","CP094915","CP031830",4,TRUE,TRUE,TRUE,TRUE
