"chrom_peak_id","lab","consensus_id","sample","mzMin","mzMax","rtMin","rtMax","mz","polarity","mixture","into","intb","maxo"
"CP479610","icl",1312,24,784.997856909102,785.349826023268,19.0026536980173,26.4376544752973,785.08481730456,0,"1_5",2505.63116730702,2290.53994548413,2091.44381713867
"CP479685","afekta",1770,28,400.967991096838,401.014830975745,30.8081422781809,39.6267619095553,400.991183271419,0,"2_2",3523.45866298071,3481.59688117369,1949.18054199219
"CP479717","icl",1314,24,840.055968170393,840.216485043186,18.7745439409373,28.2655439574573,840.130065862983,0,"1_5",2814.80722832168,2484.77607890037,900.385971069336
"CP479799","icl",1317,24,928.058169733921,928.206084319851,19.0026536980173,30.1034323175173,928.14689262585,0,"1_5",2958.15892164157,2622.07015637526,1000.16815185547
"CP479834","icl",1310,24,766.011091204102,766.142421609168,19.0026536980173,31.702858751636,766.086142920458,0,"1_5",3586.03355253876,3111.38803909152,1267.99826049805
"CP479848","icl",1316,24,927.088603196293,927.193330816795,19.2315424878373,29.8753207722507,927.148937191101,0,"1_5",5705.81350491787,5404.34466994341,2097.42047119141
"CP479852","afekta",1769,28,394.928411224026,394.977369129251,29.6021072576835,40.8313742748236,394.954288649885,0,"2_2",7064.56158041382,6925.49588242976,2327.30859375
"CP479897","icl",1422,24,667.048107878223,667.144874665805,19.2315424878373,32.3881250743017,667.106148005341,0,"1_5",8576.60726454669,7331.36625457417,2742.06704711914
"CP479977","icl",1426,24,717.999212118946,718.101043717527,19.0026536980173,27.5805435378573,718.049758654185,0,"1_5",2418.3488252498,2124.66790310941,1042.7604675293
"CP479978","icl",1379,24,147.028581794392,147.092009278808,19.4676535724973,29.8753207722507,147.052123293945,0,"1_5",5373.18778286574,4975.46075155204,2473.60876464844
"CP479981","icl",1414,24,615.009830150531,615.123345153567,18.0886550147707,27.1235434014573,615.057881737774,0,"1_5",1778.15017580579,1350.71748895921,837.999954223633
"CP479993","icl",1394,24,502.028555052113,502.090676993171,19.0026536980173,31.2456952959617,502.060969461361,0,"1_5",10165.5885137639,8704.50800644192,3612.36596679688
"CP480000","icl",1345,24,119.991528015137,120.037598541203,16.9456548888373,36.046904284558,120.013438890252,0,"1_5",19960.3997031787,19019.434477389,7476.3671875
"CP480030","icl",1380,24,449.990250251247,450.065855901215,19.0026536980173,37.8760038732634,450.017075833693,0,"1_5",21743.9352688711,20559.7758050874,8497.32427978516
"CP480031","icl",1363,24,80.9447288175422,80.9860618642034,20.153653561984,34.674280036067,80.9654017753489,0,"1_5",40099.0227559956,39706.3499949417,12643.1517791748
"CP480032","icl",1322,24,102.035825004463,102.078683022593,19.2315424878373,31.2456952959617,102.056581395125,0,"1_5",20033.8427261817,19791.4417027072,9571.578125
"CP480038","icl",1351,24,127.030557979492,127.072996213848,19.2315424878373,31.4746652953513,127.051488505963,0,"1_5",27436.3945496991,26797.2358401549,13721.859375
"CP480043","icl",1358,24,365.989510541823,366.052781472429,18.0886550147707,28.9613206981973,366.018448744129,0,"1_5",3525.26061050834,2729.09798621952,1284.68804931641
"CP480047","icl",1344,24,308.943272139836,308.988791417195,19.6966550150773,35.1314035944328,308.966831092685,0,"1_5",11312.8349762771,8811.14604799169,2648.58633422852
"CP480059","icl",1336,24,268.94056840487,268.993533529596,20.6106536983773,29.6464321811173,268.962072328434,0,"1_5",17484.0505033269,16837.6127740595,6381.47247314453
"CP480085","icl",1410,24,598.015223253811,598.141016127288,28.8453146709369,42.4516192259244,598.10915340362,0,"1_5",2479.80281639392,2088.66990317818,806.619262695312
"CP480092","icl",1372,24,431.956821837467,432.107123992453,20.153653561984,29.8753207722507,432.028985793346,0,"1_5",3062.58277684759,2642.93368321454,798.609832763672
"CP480104","icl",1370,24,431.009284951541,431.058499944191,17.1736535826573,34.674280036067,431.032787908105,0,"1_5",19697.7137857877,18477.1586915342,5508.49435424805
"CP480121","icl",1376,24,437.083191391671,437.155767479678,28.6172187508484,41.3072879226383,437.126018673566,0,"1_5",3017.34040323002,2421.7358650004,775.36669921875
"CP480125","icl",1393,24,498.971522999829,499.103870112287,27.702858751636,43.823732657265,499.047497893312,0,"1_5",4021.37573355369,2750.41691057738,775.339012145996
"CP480132","icl",1385,24,467.009420014833,467.081569205124,30.674280036067,42.9089830383498,467.053222485762,0,"1_5",4110.04159267886,3530.26253412374,1098.29541015625
"CP480134","icl",1411,24,599.067191339792,599.145314015432,30.9032857196053,42.9089830383498,599.112090625108,0,"1_5",3491.27107587572,3125.81159685479,1261.66209411621
"CP480145","icl",1369,24,430.032444637345,430.131852630764,28.8453146709369,41.764635964784,430.106147665649,0,"1_5",19201.1011006815,18767.3602862838,5309.47900390625
"CP480147","icl",1368,24,429.990455174148,430.063114944846,19.924653708844,28.0375436741973,430.019496187578,0,"1_5",3165.18712770535,2965.85296360681,1939.41214752197
"CP480154","icl",1320,24,211.980070305081,212.027358210118,20.153653561984,36.7323010813702,212.005176982399,0,"1_5",32837.8277456081,31816.5215977446,9123.060546875
"CP480155","icl",1347,24,315.992076524452,316.052828286915,31.3605251689886,41.764635964784,316.026550714239,0,"1_5",6696.00641419329,5909.48061670879,2123.43014526367
"CP480174","icl",1360,24,382.988694956454,383.036467975072,18.7745439409373,33.0743021595618,383.014163980768,0,"1_5",26037.028991559,25433.0778250534,7873.70758056641
"CP480178","icl",1335,24,268.022879148407,268.075391430918,29.3025158863158,39.2488013783815,268.047171919314,0,"1_5",6932.09552001717,6599.09569153708,2143.48883056641
"CP480195","icl",1362,24,409.961577345807,410.054595161156,30.9032857196053,40.849056371783,410.004645482241,0,"1_5",2454.32770760986,1919.52023256303,791.201232910156
"CP480197","icl",1373,24,436.083999194388,436.149160981336,28.6172187508484,44.2812292183263,436.121847327027,0,"1_5",15492.6997573042,14603.6738408948,3834.44967651367
"CP480202","icl",1352,24,336.976811453843,337.037345418621,19.924653708844,29.8753207722507,337.009202182216,0,"1_5",5722.95842073226,4868.86697869624,2425.44897460938
"CP480211","icl",1342,24,299.034259676435,299.097472073645,30.674280036067,43.5955449871694,299.063943361396,0,"1_5",5365.459745653,4554.93941246334,1265.85821533203
"CP480215","icl",1415,24,89.0224270629883,89.0654788208008,30.674280036067,43.1381715430683,89.0443382542855,0,"1_5",6512.20251292701,5922.22467160279,2044.521484375
"CP480223","icl",1374,24,146.025908718114,146.066693589453,19.924653708844,35.3605251689886,146.046478686242,0,"1_5",92576.8331244641,91872.8653920802,37028.5210876465
"CP480244","icl",1409,24,173.077606425383,173.125782515503,18.3175438045373,26.894654611644,173.104896226804,0,"1_5",131417.450983098,131001.765465338,106841.458740234
"CP480250","icl",1339,24,284.070162604894,284.117591457328,28.8453146709369,43.823732657265,284.093661838883,0,"1_5",43407.9786644457,42121.3668717143,8738.25652313232
"CP480267","icl",1416,24,177.054829101562,177.105934185648,35.2488013783815,47.7131682550163,177.079674669588,0,"1_5",1726.03972888376,1418.17373261952,549.871337890625
"CP480282","icl",1346,24,315.002895283861,315.048271326055,30.674280036067,43.1381715430683,315.026369955385,0,"1_5",46889.9181399686,46085.3079014448,11445.4491882324
"CP480306","icl",1384,24,150.031978761257,150.083333504639,34.7906017579171,49.5429030539121,150.056895182343,0,"1_5",3057.49033254631,2374.29133136756,788.128814697266
"CP480314","icl",1332,24,255.020575090199,255.105593116375,34.3332975471174,45.4251023236971,255.065513601149,0,"1_5",1501.79171780716,896.257858854006,526.750427246094
"CP480334","icl",1329,24,249.979958625709,250.029010784658,25.8753207722507,44.2812292183263,250.004512586998,0,"1_5",28112.1145224411,25954.3470743349,3283.03784179688
"CP480338","icl",1350,24,324.017633886685,324.065554677183,31.1314035944328,42.4516192259244,324.042298852557,0,"1_5",12807.2332230381,11991.3934847847,2910.91370391846
"CP480341","icl",1338,24,283.069579313052,283.111641724197,28.3881250743017,45.65341264562,283.090983691395,0,"1_5",414308.509772678,413081.24610436,89417.9058837891
"CP480351","icl",1324,24,238.03626340075,238.094996294185,34.3332975471174,49.3137937254031,238.068288316442,0,"1_5",10737.8838929863,9990.75355032638,2782.02307128906
"CP480357","icl",1371,24,145.041854358193,145.095656550615,19.6966550150773,30.3323209085973,145.062221635033,0,"1_5",88356.9502764286,87847.5813298264,46975.269744873
"CP480361","icl",1355,24,131.035052816907,131.078469271503,29.7607248241905,41.9929258363719,131.056208148915,0,"1_5",22336.4021237802,21475.6127068751,4452.5400390625
"CP480364","afekta",1755,28,470.981509894664,471.030559443307,43.4565256597386,51.6718121410917,471.00614630053,0,"2_2",3019.57823574125,3015.98766431272,1570.24169921875
"CP480366","icl",1404,24,167.977374747365,168.018808476802,18.7745439409373,37.8760038732634,167.997845342296,0,"1_5",984445.165003026,982379.491822294,291548.209960938
"CP480371","icl",1361,24,138.960212154722,139.001403012855,19.924653708844,32.3881250743017,138.980662820061,0,"1_5",40109.7758895368,38488.7969396105,9745.03845214844
"CP480378","icl",1318,24,198.014943479447,198.059639710456,33.8760038732634,46.7983273212015,198.036408952941,0,"1_5",20549.9172311996,19730.4310232397,4068.73822021484
"CP480379","icl",1407,24,88.0202984619141,88.0608020019531,29.5316191755828,48.6280269840632,88.0405290170176,0,"1_5",227803.643994482,227031.57950204,47992.15625
"CP480393","icl",1331,24,254.04185021942,254.089395844917,49.4327858022637,58.9235635868755,254.065667728185,0,"1_5",3627.71541484274,3387.14431486419,1271.7724609375
"CP480404","icl",1406,24,170.986223868397,171.026957303351,18.5465436576773,36.7323010813702,171.006477769668,0,"1_5",409636.911353874,403056.639846653,87202.2850952148
"CP480417","icl",1348,24,316.969782346109,317.044971331469,30.2170508642741,40.849056371783,317.01394783048,0,"1_5",7079.84657868293,4041.1518802918,1502.49151611328
"CP480427","icl",1353,24,130.030908936181,130.071506473712,28.3881250743017,48.399697956829,130.051230108731,0,"1_5",423586.285301336,421903.369403358,76985.2307739258
"CP480430","icl",1325,24,238.048358879795,238.097110230392,70.3166676784603,84.6237990068852,238.072512458119,0,"1_5",6169.76761488515,5874.80213900209,1358.978515625
"CP480461","icl",1334,24,259.001770729797,259.042716388454,19.924653708844,40.849056371783,259.022267925568,0,"1_5",919479.793309788,912772.218779507,178282.441467285
"CP480463","icl",1341,24,291.043360671012,291.088457688916,114.919996315493,130.221360063204,291.066068832141,0,"1_5",20449.9769277392,20308.8360549507,3326.46296691895
"CP480469","icl",1354,24,352.011797594095,352.057206740116,113.547040565655,135.062213672822,352.033861340281,0,"1_5",29281.9797138655,28966.3441278734,3488.6640625
"CP480508","afekta",1765,28,301.001434501748,301.046018783424,43.4565256597386,53.478002562874,301.024168871779,0,"2_2",17861.3090149384,17855.9225149384,7701.1015625
"CP480585","icl",1319,24,944.203062089736,944.308142426809,121.851143783998,130.910104625502,944.244713375602,0,"1_5",1514.65062407461,1371.85574183533,590.380950927734
"CP480606","icl",1313,24,817.080840022369,817.167011189514,122.998161733849,131.828012917006,817.133082636949,0,"1_5",1244.67403135041,1137.18407852065,510.9306640625
"CP480614","icl",1396,24,515.058869183464,515.159286996663,119.815989978595,131.140082365296,515.121403315055,0,"1_5",3046.78307842535,2873.44030625694,700.755065917969
"CP480615","icl",1418,24,639.996020437401,640.096454123694,122.768360241439,131.140082365296,640.056749543938,0,"1_5",1392.51496868855,1272.23793013566,480.589508056641
"CP480655","icl",1405,24,562.003429558623,562.128541021331,119.815989978595,130.451202209202,562.081861252809,0,"1_5",1981.49056154123,1793.74607872244,486.172180175781
"CP480660","icl",1413,24,611.074019281135,611.141649422704,119.815989978595,131.599031103475,611.107984767157,0,"1_5",4263.61111422234,3996.78063728704,1012.94781494141
"CP480684","icl",1401,24,544.037355243271,544.103168666227,122.080902600973,132.058022009756,544.075047631136,0,"1_5",3828.31044938806,3708.37244875705,1088.89721679688
"CP480695","icl",1378,24,445.135359741079,445.188543447467,116.98080611359,132.746160990498,445.161393225387,0,"1_5",10959.6791564495,10428.5380842874,2005.24145507812
"CP480697","icl",1398,24,533.0895910825,533.16226141596,119.815989978595,132.746160990498,533.128929345996,0,"1_5",4459.854480308,4173.72118991523,895.881332397461
"CP480698","icl",1400,24,540.008920219784,540.11098102444,119.815989978595,133.435255224377,540.077482503405,0,"1_5",3056.61216408495,2744.92086136324,729.225952148438
"CP480702","icl",1424,24,706.159836661313,706.215983886719,120.934213562685,133.435255224377,706.189007336426,0,"1_5",11100.2448718373,10931.8309078017,2558.01513671875
"CP480707","icl",1395,24,513.079876757261,513.181420313883,121.851143783998,133.435255224377,513.133679309854,0,"1_5",3474.75525137008,3105.40966594637,1042.68428039551
"CP480739","icl",1397,24,529.081361046274,529.133703346943,121.621506079559,134.131434444315,529.109791839784,0,"1_5",12375.8617315928,12172.7545104437,2621.20278930664
"CP480753","icl",1425,24,712.183481396624,712.229017179348,119.815989978595,135.062213672822,712.205926217987,0,"1_5",64438.3285197262,64007.2135160149,12589.9156494141
"CP480761","icl",1402,24,545.058397198792,545.109290416521,119.815989978595,134.603060806119,545.084862140262,0,"1_5",12879.4192243993,12584.4062635473,2502.34765625
"CP480763","icl",1408,24,590.037551058705,590.103501307621,119.815989978595,131.369050962845,590.069348436441,0,"1_5",4299.53337847134,4090.51386168285,865.423896789551
"CP480775","icl",1364,24,412.978521687377,413.041165730552,122.998161733849,132.287018052931,413.008341280721,0,"1_5",1574.35500347817,1468.84373083149,551.427124023438
"CP480776","icl",1365,24,417.919342984286,418.031046836245,124.374418974991,133.901480123849,417.991100540412,0,"1_5",1052.56692813301,862.565445792927,418.082618713379
"CP480780","icl",1403,24,546.037608671002,546.111150247527,119.815989978595,131.369050962845,546.077922100978,0,"1_5",4583.66060789949,4214.62860096309,1050.94879150391
"CP480796","icl",1359,24,366.970987878785,367.023600490059,119.815989978595,130.221360063204,366.998227286866,0,"1_5",10216.0919415862,9882.12755773959,2411.19630432129
"CP480809","icl",1357,24,362.979493127195,363.028187129801,121.392761336123,131.140082365296,363.004004224278,0,"1_5",4054.15550403083,3510.76791429647,1038.97129058838
"CP480816","icl",1386,24,467.120967398531,467.163055989818,121.621506079559,137.129227150122,467.141933424353,0,"1_5",579448.94474287,578866.939425574,128734.750701904
"CP480821","icl",1337,24,280.011396840054,280.055950535377,119.815989978595,129.06306747368,280.033178143132,0,"1_5",10236.8022555039,9964.56582495474,2427.43017578125
"CP480823","icl",1330,24,107.029697875977,107.071440966359,119.815989978595,135.062213672822,107.050505973308,0,"1_5",44856.9004056206,44447.0790943189,7643.14453125
"CP480825","icl",1356,24,358.021419350494,358.075940356758,122.080902600973,134.360600862384,358.048400040382,0,"1_5",6025.52997484125,5633.85991084736,1497.37951660156
"CP480829","icl",1323,24,224.061151623716,224.10329744888,119.815989978595,134.131434444315,224.082337214261,0,"1_5",58333.5997574136,57959.1794158474,9935.73129272461
"CP480832","icl",1423,24,181.048877793985,181.090047431963,121.851143783998,137.358354363075,181.069389370984,0,"1_5",92331.5109517231,90515.9242801325,19397.1962890625
"CP480833","icl",1349,24,321.973709507222,322.021353721503,114.462318277404,134.833131239473,321.997607208948,0,"1_5",52120.5874878531,48908.5967514831,6894.234375
"CP480836","icl",1417,24,178.065876464844,178.107568990434,119.815989978595,139.425482478822,178.087036114106,0,"1_5",169422.002114594,168707.51130113,27498.4476318359
"CP480842","icl",1340,24,290.042740399383,290.084500997292,113.31789608646,138.966194053577,290.063599796612,0,"1_5",207115.822268033,206165.500297375,24135.140625
"CP480848","icl",1421,24,180.046435549415,180.086712325,121.621506079559,141.732026871506,180.066565122671,0,"1_5",1000137.96061402,998551.714638411,190700.75
"CP480859","icl",1388,24,475.099415109602,475.174357910156,145.316200116788,158.727173533458,475.134561765927,0,"1_5",4359.43797871833,3643.02776787566,1311.865234375
"CP481153","icl",1366,24,419.052265625,419.099539693845,173.961121616545,183.965463145448,419.075271496894,0,"1_5",27914.3441063261,27009.5664724579,21466.8996582031
"CP481155","icl",1375,24,437.05919961702,437.107497572246,175.328622324389,183.965463145448,437.084946003059,0,"1_5",78545.2025686343,78075.4605893331,55027.5546875
"CP481516","icl",1390,24,488.089222343851,488.140149670743,187.43336596093,197.766156403425,488.112884301159,0,"1_5",4253.53379937553,4093.79903304925,2895.35546875
"CP481532","icl",1391,24,489.048558320024,489.142665286794,186.98045572234,196.4106976945,489.113133074934,0,"1_5",1408.06200841619,1070.18073509831,808.679443359375
"CP481538","icl",1382,24,460.080553282893,460.174889128929,189.696719892258,196.862863144799,460.143990594056,0,"1_5",1141.71090919544,933.698002751155,882.984115600586
"CP481540","icl",1389,24,487.080974642993,487.136623341371,186.754466624359,196.862863144799,487.108579227561,0,"1_5",19959.2121508759,19564.4617263466,13532.71875
"CP481602","icl",1367,24,419.077718368291,419.142197109868,193.088535695214,201.154885486469,419.112555264431,0,"1_5",1031.46835567099,628.396826927644,569.864486694336
"CP481663","icl",1381,24,459.105847299126,459.16666876376,188.338956829928,198.21818258106,459.138612454639,0,"1_5",4693.33877561905,3567.54947464726,2818.80773925781
"CP481675","icl",1387,24,473.060845920922,473.125035742792,195.122096059059,205.670169008397,473.094079396318,0,"1_5",1979.08033798647,1506.92865225247,1289.90826416016
"CP481762","icl",1333,24,255.067323543881,255.110047640906,187.207410403723,198.444557248231,255.088816530506,0,"1_5",13617.4114278571,12719.0584063624,4838.8828125
"CP481841","icl",1383,24,465.099855185371,465.152894710086,204.378637165124,213.344767870561,465.126872508823,0,"1_5",40143.6666552776,39040.6113518429,38771
"CP481850","icl",1392,24,495.121330189474,495.19177065681,206.184026244769,217.18509163934,495.156338876094,0,"1_5",557.641241880033,383.776684096928,337.094177246094
"CP481882","icl",1377,24,443.123357006001,443.166309091302,203.250204981094,216.28192644342,443.144886290937,0,"1_5",154699.73654664,149477.465605419,144033.776367188
"CP481944","icl",1420,24,665.165051777108,665.249373186341,217.718739690812,224.887917553182,665.216960778116,0,"1_5",4603.44325318386,4289.55550430365,3235.70806121826
"CP481949","icl",1419,24,664.17284002287,664.254180416211,212.507435401641,221.718739690812,664.214273819166,0,"1_5",13504.1542364721,12395.0434471121,9702.06476593018
"CP481980","icl",1327,24,242.042624556452,242.101735951961,227.694212230415,237.153079289129,242.074579157996,0,"1_5",3421.89100316902,3006.90496041753,2638.0771484375
"CP482002","icl",1326,24,241.047469848787,241.10883449194,227.467427301159,236.242859013853,241.073337017643,0,"1_5",19217.5781012081,18120.8970197933,14927.6029815674
"CP482060","icl",1311,24,187.075689715293,187.119868367697,228.830574686994,242.839406595701,187.097606315425,0,"1_5",17648.4286052319,15857.3710586977,5949.4296875
"CP482143","icl",1321,24,215.10508310462,215.156644865337,285.148390276707,293.936236185895,215.128849376614,0,"1_5",5817.16100711298,5174.4038000337,3974.31127929688
"CP482286","icl",1328,24,243.147010616345,243.208411916027,295.423664008504,304.732938155462,243.176845121946,0,"1_5",1463.95713647889,1153.10419363382,1310.68444824219
"CP482482","icl",1315,24,193.039737657969,193.118234743685,355.788411482968,364.641000950266,193.086125445508,0,"1_5",1184.21797376006,741.271525074785,661.1982421875
"CP483120","icl",1412,24,174.934804409337,174.977905089268,16.7166534462573,25.7526540556973,174.957087076402,0,"1_5",23691.4132271739,22222.0119629564,10648.1595611572
"CP483255","afekta",1758,28,753.206293016921,753.254228033072,189.491804109157,197.680726743372,753.227439678161,0,"2_2",9593.45792023792,9555.90882987183,5038.54162597656
"CP483856","afekta",1766,28,317.08254268003,317.127819950044,209.815073385551,218.588965308246,317.103783736102,0,"2_2",3368.835605484,3364.646105484,1720.64599609375
"CP483905","afekta",1757,28,174.93556432485,174.976686962509,17.6023974160294,28.1853974160428,174.956111948713,0,"2_2",82190.4742421043,67526.0460247108,29494.189453125
"CP484721","icl",1466,25,304.88725873755,304.938120261487,17.1263230013028,24.7903234329761,304.914451008574,0,"1_6",24593.2374800049,24144.2139848743,32539.703125
"CP484757","icl",1447,25,242.916958106229,242.976355812419,16.8983241088028,25.7043233084028,242.943511641758,0,"1_6",4217.73002771651,3408.72999599069,2399.64404296875
"CP484932","icl",1474,25,130.940017933115,130.987491854415,17.1263230013028,26.1613234447428,130.966611487621,0,"1_6",28692.65787079,26546.3699835634,24406.5625
"CP484979","afekta",1773,28,413.149559276359,413.192180921627,215.186024099876,225.149769019762,413.171766142832,0,"2_2",601859.891657869,601854.505157869,365758.625
"CP485018","icl",1450,25,256.047292876373,256.139266044803,18.9553231166628,28.4546566572828,256.101028604785,0,"1_6",1052.99408759979,868.949397127008,1165.86828613281
"CP485028","afekta",1763,28,290.104793929216,290.147091117885,218.16830504371,226.937951810258,290.126326654004,0,"2_2",5768.04385045625,5624.3670971718,2427.37329101562
"CP485030","icl",1484,25,431.916658357319,432.065166015625,18.0413242347294,27.9891018635828,432.032442621193,0,"1_6",5043.71622399132,4613.42948181076,2968.19140625
"CP485065","icl",1544,25,721.998260337353,722.095334360824,18.4991018143228,27.5321017272428,722.03974140536,0,"1_6",12136.247777191,11961.4144737304,10549.6376190186
"CP485084","afekta",1772,28,409.15991264543,409.202144717819,222.937951810258,229.918781001985,409.18111567882,0,"2_2",5439.73735833714,5437.34375833713,3081.12255859375
"CP485101","icl",1459,25,283.982075409666,284.047746283463,18.0413242347294,25.2473231720028,284.02117082413,0,"1_6",5851.64434460773,5583.39729345921,8493.13296508789
"CP485103","icl",1464,25,296.07972324014,296.129933764828,19.4193230238828,28.6836565104228,296.105875259798,0,"1_6",2362.76662552246,2189.97215590819,2180.33612060547
"CP485118","icl",1481,25,411.963119506738,412.04238034786,19.8763231602361,27.7603241371428,411.999135186276,0,"1_6",696.650657795252,557.844775121203,552.568023681641
"CP485119","icl",1482,25,416.024957882355,416.111060225635,18.7271020975828,27.0751015908428,416.064720307856,0,"1_6",2194.56363387885,1914.2243475169,1935.33837890625
"CP485121","icl",1486,25,438.005369464714,438.072834502922,18.7271020975828,27.5321017272428,438.049638137444,0,"1_6",58365.9924656809,57949.2602839204,46180.3184814453
"CP485130","icl",1503,25,500.996943913208,501.064564285198,18.0413242347294,27.3033240007428,501.021214872203,0,"1_6",23369.9418762303,22586.9155973717,13334.828338623
"CP485229","icl",1487,25,447.968967978964,448.112661541421,18.4991018143228,27.3033240007428,448.017318691903,0,"1_6",5496.87306365064,4962.6953569866,3448.0869140625
"CP485231","icl",1491,25,459.992746486497,460.101511173747,18.9553231166628,27.9891018635828,460.030616500108,0,"1_6",13255.821614378,12865.3915496134,12736.2472839355
"CP485320","icl",1454,25,270.061759093347,270.145595610969,20.1053230133761,27.9891018635828,270.114879804371,0,"1_6",1345.98662564672,1105.72832622152,842.968048095703
"CP485333","icl",1468,25,309.100888060381,309.155101318359,19.4193230238828,29.5968793399228,309.130901440561,0,"1_6",5780.15997973155,5611.4286025711,4727.76171875
"CP485563","icl",1524,25,549.118746709811,549.204111875098,21.9323235916028,30.7397924591304,549.160279673807,0,"1_6",1143.48299023365,991.065387248225,587.753662109375
"CP485622","icl",1456,25,278.083044391323,278.133639291662,19.1841008431628,31.6534600347335,278.107682507273,0,"1_6",8550.29871264091,8222.20823497715,2949.244140625
"CP485644","icl",1470,25,311.092350851009,311.136010882987,18.9553231166628,31.8823567608925,311.11456624206,0,"1_6",58138.5462510071,57648.3256592633,50115.3271789551
"CP485664","icl",1460,25,291.022179537157,291.083596223273,18.4991018143228,27.7603241371428,291.058414805389,0,"1_6",3460.77672401897,3158.15666823071,1888.01510620117
"CP485682","icl",1485,25,432.215075791846,432.260595408767,21.9323235916028,34.1681049918957,432.23906461622,0,"1_6",22550.2605433332,22419.9170005148,14959.59375
"CP485719","icl",1510,25,522.982354040241,523.032024517444,18.7271020975828,27.5321017272428,523.003793598234,0,"1_6",80433.9425688016,80071.6324089727,47247.5669555664
"CP485720","icl",1518,25,529.002153251319,529.232798798024,21.7043233084028,30.9679003816198,529.196949394699,0,"1_6",9170.21429945362,8818.89029306845,4305.07257080078
"CP485724","icl",1483,25,418.08750819443,418.170796240128,23.7603241371428,34.8543200679733,418.132292088458,0,"1_6",2426.75381460564,2064.415723616,1054.64485168457
"CP485738","icl",1498,25,152.039418546537,152.087191957648,18.9553231166628,29.3686569300228,152.065133983346,0,"1_6",3048.54194219037,2761.17373047126,1123.80786132812
"CP485766","icl",1469,25,310.085939104088,310.13841820764,18.4991018143228,30.2826568054028,310.115882083552,0,"1_6",14795.873017354,14403.0828935312,11270.2303695679
"CP485782","icl",1453,25,110.05050862464,110.093447862056,18.9553231166628,29.8256566690494,110.072188776927,0,"1_6",17572.5715302622,17367.1893687741,8439.14697265625
"CP485783","icl",1445,25,240.989536075605,241.03701198051,18.7271020975828,29.3686569300228,241.013268190428,0,"1_6",12417.8646515305,11633.9902826204,5449.76329803467
"CP485784","icl",1495,25,477.076912321895,477.154711969461,20.3333232966228,35.9980899117051,477.122289763119,0,"1_6",11845.5002282322,9902.31494691686,7238.54076385498
"CP485794","icl",1479,25,136.030680070081,136.074521199137,18.7271020975828,27.7603241371428,136.052216424854,0,"1_6",25182.2522171383,24559.7080480682,12301.1783752441
"CP485798","icl",1497,25,151.964351372184,152.007621338857,19.1841008431628,27.7603241371428,151.985371311152,0,"1_6",21617.2847875928,21332.0360366935,10040.5795898438
"CP485800","icl",1448,25,245.01712700514,245.095519377535,17.1263230013028,27.7603241371428,245.072844710953,0,"1_6",19668.0165049944,19065.1262231859,16193.1634521484
"CP485803","icl",1467,25,304.992818425069,305.105813877377,20.1053230133761,27.5321017272428,305.072382056055,0,"1_6",4460.94176793747,4137.54263700395,3302.43203735352
"CP485805","icl",1472,25,342.116542490679,342.161995550613,21.9323235916028,33.7116062218368,342.138969103264,0,"1_6",14465.8726013688,13957.9717297571,4475.79132080078
"CP485806","icl",1438,25,93.025634891564,93.0678744506836,18.7271020975828,27.5321017272428,93.0462454593023,0,"1_6",29874.2022539169,29597.3087232365,14792.9797363281
"CP485821","icl",1444,25,239.98982532575,240.045649980816,17.5835452642961,29.5968793399228,240.015592600848,0,"1_6",13643.6902693347,12766.6308700435,4402.30554199219
"CP485833","icl",1504,25,155.04449130806,155.086711692501,16.8983241088028,27.9891018635828,155.065399721876,0,"1_6",77492.8040627317,76907.6735915776,39395.6880187988
"CP485834","icl",1489,25,453.198534194593,453.240088462658,21.9323235916028,35.5405518163985,453.219163908463,0,"1_6",75087.5961226788,74711.5872386328,33122.7720336914
"CP485837","icl",1476,25,356.132986681807,356.178050496795,22.3893237280028,35.3116206123361,356.155231625489,0,"1_6",19838.9002466451,19555.9748586316,5384.14562988281
"CP485849","icl",1522,25,164.012107418706,164.059450593593,20.3333232966228,33.2533354176348,164.037232655192,0,"1_6",36365.9561026454,35235.2985116368,15558.1590576172
"CP485853","icl",1536,25,173.946400146484,173.988185424805,19.1841008431628,27.5321017272428,173.967189333409,0,"1_6",36460.7435738361,36080.712729985,16868.316116333
"CP485859","icl",1449,25,104.015011291504,104.05876462517,19.6483242677828,27.5321017272428,104.03617859455,0,"1_6",20026.6013564411,19968.7626791659,13514.8632507324
"CP485866","icl",1471,25,119.992832048526,120.03338015337,18.4991018143228,35.5405518163985,120.013090546922,0,"1_6",135960.749171837,134975.311102323,52347.4709777832
"CP485868","icl",1443,25,238.99571918887,239.037332203527,18.4991018143228,33.2533354176348,239.016916947365,0,"1_6",137915.36360085,136039.398698844,47806.7993164062
"CP485869","icl",1480,25,137.014007662347,137.057190667199,17.1263230013028,27.7603241371428,137.036264979243,0,"1_6",61134.1062943084,59867.1734831627,29342.2683105469
"CP485870","icl",1496,25,151.040670791855,151.08248324072,18.7271020975828,37.598253582636,151.061425132124,0,"1_6",64993.1613105746,63038.1061431349,17365.5
"CP485877","icl",1465,25,118.022282104492,118.071631533794,17.5835452642961,27.5321017272428,118.050489285119,0,"1_6",38708.298360427,38441.8543277726,22948.0764160156
"CP485890","icl",1500,25,154.042416984364,154.083205614226,18.2701019611828,27.5321017272428,154.062681456665,0,"1_6",1056545.82731578,1056470.38672272,544088.5
