"mixture","lab","polarity","compound","adduct","source","areaUnderTic","xicFwhm","maxIntensity","apex_rt","snr","baseline","noise","n_scans_in_shape","prior_kind","detection"
"2.4","hmgu","neg","(S)-methylsuccinic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.4","hmgu","neg","1-hexadecanoyl-sn-glycero-3-phosphocholine","[M + CH2O2 - H]-","own",13685.6551398079,1.90499999999997,2553.75903360004,459.228,455.423879129981,17.3312229155854,5.56937817035401,4,"own","detected"
"2.4","hmgu","neg","2'-deoxyadenosine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.4","hmgu","neg","4-guanidinobutanoic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.4","hmgu","neg","5,6-dihydroxyindole-2-carboxylic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.4","hmgu","neg","5,6-dimethylbenzimidazole","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.4","hmgu","neg","L-tryptophanamide","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.4","hmgu","neg","N-acetyl-alpha-D-galactosamine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.4","hmgu","neg","citraconic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.4","hmgu","neg","cortisol","[M - H]-","consensus",NA,NA,NA,298.49200000002,4.72157248263029,4.6070527059419,1.86279275717588,4,"consensus","below_detection"
"2.4","hmgu","neg","creatinine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.4","hmgu","neg","phloretic acid","[M - H]-","consensus",151.831944853189,NA,9.05981963247223,205.40899999998,6.22863273110465,2.83118690136757,1,4,"consensus","detected"
"2.5","hmgu","neg","3-hydroxybenzoic acid","[M - H]-","own",NA,NA,NA,205.134,0.0859986857412878,2.57958818103543,1,4,"consensus","below_detection"
"2.5","hmgu","neg","5-aminolevulinic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.5","hmgu","neg","5-hydroxymethyl-2-furoic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.5","hmgu","neg","5-oxo-L-proline","[M - H]-","consensus",76.435713872407,1.45200000000001,51.86581332985,38.28499999998,48.3332899125655,3.53252341728444,1,3,"consensus","detected"
"2.5","hmgu","neg","D-glyceric acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.5","hmgu","neg","D-ribofuranose","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.5","hmgu","neg","N-acetyl-L-valine","[M - H]-","own",NA,NA,NA,131.32999999998,-1.70862463577774,6.37263575468978,2.05401710554374,4,"consensus","below_detection"
"2.5","hmgu","neg","N-carbamoyl-beta-alanine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.5","hmgu","neg","Phenylglyoxal","[M - H]-","own",1335.39733502879,0.681000000000012,80.2337560752093,166.647,20.6534798326404,4.99871079306246,3.64272974296789,2,"consensus","detected"
"2.5","hmgu","neg","cis-4-hydroxy-D-proline","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.5","hmgu","neg","hypoxanthine","[M - H]-","consensus",NA,NA,NA,32.59600000002,24.498042817052,2.13399732750486,1,4,"consensus","below_detection"
"2.5","hmgu","neg","inosine","[M - H]-","consensus",334.558629351571,NA,112.242332165235,37.55800000002,22.3345326385593,6.90262970325966,4.71644982085331,2,"consensus","detected"
"2.5","hmgu","neg","oxalic acid","[M - H]-","consensus",163.738606649623,15.384,9.83985395342017,62.523,7.76101916092102,2.07883479249915,1,2,"consensus","detected"
"2.5","hmgu","neg","picolinic acid","[M - H]-","own",12231.6343171634,0.741000000000003,3871.94914902042,28.242,170.143276723566,4.8686394298727,22.7283768366201,3,"consensus","detected"
"2.5","hmgu","neg","pyridoxal","[M - H]-","consensus",NA,NA,NA,54.50299999998,12.7787181241217,2.93435875719865,1,1,"consensus","below_detection"
"2.5","hmgu","neg","xanthurenic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.6","hmgu","neg","(S)-2-hydroxybutyric acid","[M - H]-","consensus",NA,NA,NA,70.52599999998,-0.674489597115375,3.01987907804926,1.16075277948807,5,"consensus","below_detection"
"2.6","hmgu","neg","2-oxoglutaric acid","[M - H]-","consensus",241.694044298745,15.789,10.4380190119841,55.03999999998,7.34199979578284,3.09601921620128,1,3,"consensus","detected"
"2.6","hmgu","neg","3-methyl-2-oxovaleric acid","[M - H]-","consensus",12.013372767303,0.183000000000007,11.8497542175561,117.069,9.17939129913776,2.67036291841833,1,3,"consensus","detected"
"2.6","hmgu","neg","3-methyladipic acid","[M - H]-","own",533693.910380119,2.02399999997999,184489.310623954,185.826,36804.9293733842,19.0847946853637,5.01210650230646,5,"consensus","detected"
"2.6","hmgu","neg","4-hydroxy-4-methyloxan-2-one","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.6","hmgu","neg","4-hydroxyphenylpyruvic acid","[M - H]-","consensus",NA,NA,NA,68.616,0.098285518756029,2.94865593565441,1,5,"consensus","below_detection"
"2.6","hmgu","neg","5-aminopentanoic acid","[M - H]-","own",96.0385270912211,1.35100000002001,45.4265218236586,157.58599999998,8.53572872312745,14.4034877233302,3.63449157144274,3,"consensus","detected"
"2.6","hmgu","neg","5-hydroxymethyluracil","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.6","hmgu","neg","esculin","[M - H]-","consensus",NA,NA,NA,166.39900000002,4.44616267078833,35.4392045529949,34.8945872917515,5,"consensus","below_detection"
"2.6","hmgu","neg","glyceraldehyde","[M - H]-","consensus",225.624541867293,9.18499999998,27.2384068512004,34.42900000002,25.1591468454926,2.07926000570779,1,5,"consensus","detected"
"2.6","hmgu","neg","guanine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.6","hmgu","neg","indole-3-butyric acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.6","hmgu","neg","isonicotinic acid","[M - H]-","consensus",644.416918777706,4.22899999998,139.892750638184,47.64700000002,42.1490872262094,5.51782099916801,3.18808634971952,5,"consensus","detected"
"2.6","hmgu","neg","phenylacetylglycine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.6","hmgu","neg","xanthosine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.7","hmgu","neg","3,3-dimethylglutaric acid","[M - H]-","consensus",191.589614945148,14.619,20.6598132856216,195.96400000002,17.8804530139189,2.77936027170267,1,4,"consensus","detected"
"2.7","hmgu","neg","3,4,5-Trimethoxycinnamic acid","[M - H]-","consensus",281.095720106068,28.02500000004,16.1739179357301,278.18500000002,12.6676997277818,3.50621820794822,1,2,"consensus","detected"
"2.7","hmgu","neg","3-hydroxyphenylacetic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.7","hmgu","neg","3-hydroxypropionic acid","[M - H]-","consensus",NA,NA,NA,16.52599999998,1.66339084174396,2.63372806907682,1,5,"consensus","below_detection"
"2.7","hmgu","neg","4-acetamidobutanoic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.7","hmgu","neg","4-pyridoxic acid","[M - H]-","consensus",1300.82303668662,44.11400000004,17.6418451036197,48.20599999998,14.5694027006614,3.07244240295836,1,2,"consensus","detected"
"2.7","hmgu","neg","6-methyladenine","[M - H]-","consensus",NA,NA,NA,81.39700000002,4.11159387632097,2.68151047303763,1,5,"consensus","below_detection"
"2.7","hmgu","neg","LMFA01170001","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.7","hmgu","neg","Methyl 3-aminopropanoate","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.7","hmgu","neg","N(4)-acetylcytosine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.7","hmgu","neg","N-acetyl-L-isoleucine","[M - H]-","consensus",27.1321126127586,0.692999999999984,14.2621599116937,211.797,11.2748463042649,2.98731360742886,1,2,"consensus","detected"
"2.7","hmgu","neg","N-acetyl-beta-D-mannosamine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.7","hmgu","neg","O-propanoyl-L-carnitine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.7","hmgu","neg","melatonin","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.7","hmgu","neg","methyl (R)-lactate","[M - H]-","own",414.275148164266,18.25699999998,61.0689767069949,44.84800000002,58.8320170608262,2.23695964616871,1,5,"consensus","detected"
"2.8","hmgu","neg","2'-deoxycytidine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.8","hmgu","neg","3-hydroxyisovaleric acid","[M - H]-","own",NA,NA,NA,95.38099999998,4.84803150132507,2.38425082691413,1,4,"consensus","below_detection"
"2.8","hmgu","neg","L-isoleucine","[M - H]-","own",2013.18512273628,0.682000000020025,1138.76468481862,219.21499999998,629.706677988358,4.566117444773,1.80115378639007,3,"own","detected"
"2.8","hmgu","neg","itaconic acid","[M - H]-","own",115.373568269887,0.655999999979997,53.1495947038734,116.112,16.6132100778218,14.1009445690379,2.35045785564131,4,"consensus","detected"
"2.8","hmgu","neg","thymidine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.9","hmgu","neg","(R)-noradrenaline","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.9","hmgu","neg","(S)-lactic acid","[M - H]-","consensus",72.2068358703917,6.28300000002,11.1586822827952,62.60599999998,8.45565145169402,2.70303083110122,1,2,"consensus","detected"
"2.9","hmgu","neg","3-methylbutanal","[M - H]-","own",12282.929443055,2.01700000001998,4505.66630016505,201.89899999998,2801.62712600377,3.11650961112093,1.60711957303767,4,"consensus","detected"
"2.9","hmgu","neg","D-leucine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.9","hmgu","neg","D-proline","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.9","hmgu","neg","Gly-Pro","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.9","hmgu","neg","N-acetyl-L-methionine","[M - H]-","consensus",NA,NA,NA,137.32999999998,0.27551456056908,30.5321211311668,8.63810867226832,3,"consensus","below_detection"
"2.9","hmgu","neg","dihydroorotic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.9","hmgu","neg","fumaric acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.9","hmgu","neg","homogentisic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.9","hmgu","neg","nicotinic acid","[M - H]-","own",15805.4297378954,1.43799999996,6149.67752994568,39.70900000002,2688.60752857322,3.97609300554655,2.28583062854157,4,"consensus","detected"
"2.9","hmgu","neg","propynoic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.9","hmgu","neg","ritalinic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.9","hmgu","neg","thymine","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"2.9","hmgu","neg","vanillin","[M - H]-","consensus",78.0541994325266,3.94300000001999,9.2083041294643,220.944,6.40972713282645,2.79857699663785,1,4,"consensus","detected"
"3.1","hmgu","neg","(3S,5R)-fluvastatin","[M - H]-","own",7787303.70437619,1.41199999997997,2523891.2712005,405.63199999998,71561.4102726792,172.575210813578,35.2664751347584,4,"own","detected"
"3.1","hmgu","neg","2-Methylheptanoic acid","[M - H]-","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"3.1","hmgu","neg","4-phenylbutyric acid","[M - H]-","own",81438.2320318809,0.703999999979999,57513.3936468681,324.43999999998,49641.2712144652,3.51768360156871,1.15850933218061,2,"own","detected"
"3.1","hmgu","neg","L-thyroxine","[M - H]-","consensus",4753682.17277494,1.29499999998001,2339124.16602202,325.14700000002,51203.2975305487,216.962624539912,45.6788393755705,3,"consensus","detected"
"3.1","hmgu","neg","lithocholic acid","[M - H]-","consensus",1181613.33554349,16.32999999996,5885.00628206749,503.74699999998,266.002732228167,59.3409532121659,21.9007725223601,4,"consensus","detected"
"3.1","hmgu","neg","taurochenodeoxycholic acid","[M - H]-","own",50877359.369878,10.97500000002,8175163.23895016,364.278,16969.3151202097,655.157040281629,481.722923052704,4,"own","detected"
"3.1","hmgu","neg","taurodeoxycholic acid","[M - H]-","own",50848919.6865212,10.97500000002,7653461.64745171,355.31500000002,15885.9606058027,839.875661938626,481.722318321405,4,"consensus","detected"
"3.1","hmgu","neg","undecanedioic acid","[M - H]-","own",2069631.78693569,0.716000000040026,987669.210125794,315.33799999998,39091.2952943591,9.58895052972002,25.2654616261279,4,"own","detected"
"3.2","hmgu","neg","cholic acid","[M - H]-","own",6010440.50053844,1.32199999997999,2646790.50169856,367.788,20865.1854820762,203.095533756728,126.842265957247,4,"own","detected"
"3.2","hmgu","neg","hexadecanedioic acid","[M - H]-","own",3193325.12830768,1.32299999999998,1434780.58609157,432.45,15304.315376624,26.5476789271343,93.7483319642055,4,"own","detected"
"3.2","hmgu","neg","hexadecanoic acid","[M - H]-","own",52945.1361353133,1.44199999998,23559.6861671009,589.527,9911.61486619381,5.28099194301467,2.37644475629259,3,"consensus","detected"
"3.2","hmgu","neg","taurocholic acid","[M - H]-","consensus",14884433.2849261,3.42400000001999,2055536.22660644,320.18299999998,12061.1785898304,138.264851284985,170.414354322569,3,"consensus","detected"
"3.2","hmgu","neg","tauroursodeoxycholic acid","[M - H]-","own",15383350.9591575,1.40500000001998,7475249.53778472,320.90200000002,20416.6880716242,276.952299446333,366.120722384657,4,"own","detected"
"3.3","hmgu","neg","(S)-lipoic acid","[M - H]-","consensus",105853.932876067,0.721999999980028,51013.1866693197,332.043,4330.63153208847,25.2965463094256,11.7737770450355,3,"consensus","detected"
"3.3","hmgu","neg","2-hydroxyoctanoic acid","[M - H]-","own",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"3.3","hmgu","neg","5-phenylpentanoic acid","[M - H]-","consensus",122358.862944325,0.741999999960001,64003.6406958979,352.72000000002,24428.6454160729,5.47419794430061,2.61980005063424,3,"consensus","detected"
"3.3","hmgu","neg","estriol","[M - H]-","consensus",14994.2423368659,0.689999999999998,11330.1749366346,284.43199999998,6134.93222908285,7.84228350657577,1.84555138188066,2,"consensus","detected"
"3.3","hmgu","neg","undecanoic acid","[M - H]-","own",87213.7258866313,0.699999999960028,48211.8384772269,464.22700000002,37384.3695589595,9.59554320311327,1.28936888605285,4,"own","detected"
"1.1","hmgu","pos","5-hydroxy-L-tryptophan","[M + H]+","consensus",30513.0810652861,2.02100000004,9163.2826156592,40.74700000002,1355.46003108642,4.9159749595874,6.7566482453629,5,"consensus","detected"
"1.1","hmgu","pos","D-alpha-aminobutyric acid","[M + H]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"1.1","hmgu","pos","L-citrulline","[M + H]+","consensus",NA,NA,NA,28.66999999998,2.54316190275807,29.980493933539,17.7690968876895,3,"consensus","below_detection"
"1.1","hmgu","pos","L-citrulline","[M + Na]+","consensus",12144.2094800077,8.49799999998,493.238482138826,28.66999999998,76.3136583597985,12.6670411803825,6.29731887171072,5,"consensus","detected"
"1.1","hmgu","pos","L-homoserine","[M + H]+","own",6824.23174127286,25.05,33.8923393983059,27.96700000002,13.7879020261911,3.78371125767535,2.18369901986807,3,"consensus","detected"
"1.1","hmgu","pos","L-homoserine","[M + Na]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"1.1","hmgu","pos","L-lysine","[M + H]+","consensus",6103.74656585104,0.724000000019998,1462.41590036337,22.29799999998,143.753922694445,8.46568477944129,10.11416028399,4,"consensus","detected"
"1.1","hmgu","pos","L-lysine","[M + Na]+","consensus",3212.45824772301,1.473,1069.26061897596,23.022,294.778881516896,24.4577188827388,3.54436143700932,3,"consensus","detected"
"1.1","hmgu","pos","L-valine","[M + H]+","consensus",3772.87067981637,16.27900000002,24.3505751971534,34.26400000002,6.08810798926897,6.14751111671649,2.98993777911331,5,"consensus","detected"
"1.1","hmgu","pos","N(6)-acetyl-L-lysine","[M + H]+","consensus",68769.6034341314,3.624,1733.20153700175,30.87199999998,1353.31937638222,3.48582373402223,1.27812824042445,4,"consensus","detected"
"1.1","hmgu","pos","N(6)-acetyl-L-lysine","[M + Na]+","consensus",18877.1930735578,5.00200000002,161.723986089011,30.87199999998,57.3501121993706,7.41898646649042,2.69057886209705,4,"consensus","detected"
"1.1","hmgu","pos","N-acetyl-L-cysteine","[M + H]+","consensus",NA,NA,NA,91.96699999998,1.56137360949573,10.5390597367468,12.9573172197469,5,"consensus","below_detection"
"1.1","hmgu","pos","N-alpha-acetyl-L-asparagine","[M + H]+","consensus",9512.60808031059,0.734999999999999,3041.2607604933,37.14100000002,246.79009343237,20.803419105996,12.238973207468,2,"consensus","detected"
"1.1","hmgu","pos","O(4)-phospho-L-tyrosine","[M + H]+","consensus",38215.6195941112,0.734999999999999,10614.863453909,37.87600000002,1582.28929545704,12.8446455559551,6.70043009125625,3,"consensus","detected"
"1.1","hmgu","pos","alpha-D-glucosamine 6-phosphate","[M + H]+","consensus",7787.07223827499,14.11900000002,111.015199355214,27.96700000002,62.8374825560068,4.73917525243451,1.69128392449611,3,"consensus","detected"
"1.1","hmgu","pos","alpha-D-glucosamine 6-phosphate","[M + K]+","consensus",7787.07223827499,14.11900000002,111.015199355214,27.96700000002,62.8374825560068,4.73917525243451,1.69128392449611,3,"consensus","detected"
"1.1","hmgu","pos","alpha-D-glucosamine 6-phosphate","[M + Na]+","consensus",NA,NA,NA,28.66999999998,3.92481973101328,11.536561683195,10.6100340520618,3,"consensus","below_detection"
"1.1","hmgu","pos","carnosine","[M + H]+","consensus",53505.4661390515,8.574,9020.93187073528,29.37400000002,629.701089311527,27.8466433346298,14.2815144836943,4,"consensus","detected"
"1.1","hmgu","pos","glutathione","[M + H]+","consensus",167299.617660447,1.47700000002,63768.0338576758,37.14100000002,44465.2509344962,4.96492607173468,1.43399773062197,3,"consensus","detected"
"1.1","hmgu","pos","glutathione","[M + K]+","consensus",3660.90770851233,1.43200000002,1172.88574413059,36.399,326.034809537653,7.67505534982047,3.57388430527753,4,"consensus","detected"
"1.1","hmgu","pos","guanosine 5'-monophosphate","[M + H]+","consensus",56778.3446666891,17.59600000002,565.22422963901,42.795,74.9759552011713,9.74285542366533,7.40879356221483,5,"consensus","detected"
"1.1","hmgu","pos","homocystine","[M + H]+","consensus",235967.00165681,0.664999999980001,97386.579245756,25.90300000002,54502.0290239455,4.94107678281352,1.78675252853777,4,"consensus","detected"
"1.1","hmgu","pos","sarcosine","[M + H]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"1.2","hmgu","pos","(2R)-2-acetamidopropanoic acid","[M + H]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"1.2","hmgu","pos","Acetylcarnosine","[M + H]+","consensus",74317.542276895,0.68000000004,41484.1322350303,27.95200000002,13576.1532801752,3.85690725197492,3.0553776516615,3,"consensus","detected"
"1.2","hmgu","pos","D-erythronic acid","[M + Na]+","consensus",NA,NA,NA,25.91299999998,3.83198951790966,17.8813941050419,12.5000215463925,3,"consensus","below_detection"
"1.2","hmgu","pos","L-alpha-aminobutyric acid","[M + H]+","consensus",2919.46415004863,0.687000000000001,750.552281651891,25.91299999998,81.048972183404,12.0295461536278,9.11205553387001,3,"consensus","detected"
"1.2","hmgu","pos","L-homocitrulline","[M + H]+","consensus",22810.7673166665,0.687000000000001,8445.84009193314,26.59999999998,1519.6144953029,9.87705724533771,5.55138363102169,3,"consensus","detected"
"1.2","hmgu","pos","L-homocitrulline","[M + Na]+","consensus",4594.62602405927,0.687000000000001,2783.58634426041,25.91299999998,443.003725681362,7.65045077837567,6.26616827931301,2,"consensus","detected"
"1.2","hmgu","pos","L-tryptophan","[M + H]+","consensus",NA,NA,NA,136.635,-0.251686664758038,9.41704574595474,5.22589006350287,3,"consensus","below_detection"
"1.2","hmgu","pos","N(4)-acetylcytidine","[M + H]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"1.2","hmgu","pos","N(4)-acetylcytidine","[M + K]+","consensus",NA,NA,NA,113.37,2.06434962957567,9.39033713888784,6.47086155302563,4,"consensus","below_detection"
"1.2","hmgu","pos","N(4)-acetylcytidine","[M + Na]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"1.2","hmgu","pos","N-acetyl-L-aspartic acid","[M + H]+","consensus",2077.03312271807,1.41999999996001,996.191997645819,39.17899999998,654.917688915162,3.41195721767963,1.51588521310614,3,"consensus","detected"
"1.2","hmgu","pos","N-acetyl-L-glutamine","[M + H]+","consensus",7319.1748111261,0.709000000019998,3675.08140479942,37.74,223.688080087323,23.1355107749223,16.3260639216844,3,"consensus","detected"
"1.2","hmgu","pos","N-acetyl-L-glutamine","[M + Na]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"1.2","hmgu","pos","N-acetylglycine","[M + H]+","consensus",590.071716943368,1.40000000004,87.2497862734854,37.74,35.5744589299016,3.1930578390984,2.362839266228,3,"consensus","detected"
"1.2","hmgu","pos","N-carbamoylglutamic acid","[M + H]+","consensus",4427.54950088513,1.40000000004,1685.10807704788,38.44900000002,1681.95984185354,3.14823519434412,1,4,"consensus","detected"
"1.2","hmgu","pos","N-carbamoylglutamic acid","[M + Na]+","consensus",4792.82422850039,2.13,1322.67443096823,38.44900000002,1319.45725121892,3.21717974931335,1,5,"consensus","detected"
"1.2","hmgu","pos","folic acid","[M + H]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"1.2","hmgu","pos","folic acid","[M + K]+","consensus",NA,NA,NA,NA,NA,NA,NA,0,"consensus","no_data"
"1.2","hmgu","pos","folic acid","[M + Na]+","consensus",1882.71486301445,0.679000000019983,1002.55280889466,194.271,997.408661480075,5.14414741458404,1,3,"consensus","detected"
"1.2","hmgu","pos","kynurenine","[M + H]+","consensus",11605.9979529946,2.05000000002,3746.37220515251,54.42400000002,628.210062750012,15.6171313787017,5.93870632610101,5,"consensus","detected"
"1.2","hmgu","pos","kynurenine","[M + Na]+","consensus",1094.92499386754,1.35400000002,268.931947490855,54.42400000002,265.246428538911,3.68551895194469,1,5,"consensus","detected"
